iter	Passed	Remaining
192	1807	7556
193	1817	7551
194	1827	7542
195	1837	7536
196	1846	7527
197	1855	7517
198	1865	7508
199	1875	7500
200	1884	7491
201	1894	7482
202	1903	7472
203	1913	7464
204	1922	7456
205	1931	7445
206	1942	7439
207	1951	7431
208	1960	7420
209	1970	7412
210	1979	7401
211	1990	7399
212	2000	7390
213	2009	7380
214	2021	7381
215	2032	7378
216	2042	7370
217	2052	7362
218	2061	7350
219	2071	7342
220	2080	7332
221	2089	7323
222	2098	7312
223	2107	7302
224	2117	7295
225	2127	7287
226	2137	7280
227	2147	7270
228	2156	7262
229	2166	7254
230	2176	7244
231	2188	7244
232	2199	7240
233	2211	7238
234	2221	7232
235	2231	7223
236	2241	7214
237	2250	7204
238	2259	7194
239	2269	7185
240	2278	7176
241	2288	7167
242	2297	7156
243	2306	7146
244	2315	7136
245	2324	7125
246	2334	7115
247	2343	7105
248	2352	7095
249	2361	7085
250	2371	7075
251	2380	7065
252	2389	7056
253	2399	7046
254	2408	7036
255	2417	7025
256	2427	7018
257	2436	7006
258	2445	6995
259	2454	6986
260	2463	6974
261	2472	6965
262	2482	6955
263	2491	6945
264	2500	6935
265	2509	6925
266	2519	6915
267	2528	6905
268	2537	6895
269	2546	6884
270	2555	6874
271	2565	6865
272	2574	6855
273	2583	6844
274	2592	6834
275	2602	6826
276	2611	6816
277	2620	6805
278	2629	6794
279	2638	6785
280	2647	6774
281	2657	6766
282	2667	6757
283	2676	6747
284	2685	6737
285	2694	6726
286	2704	6717
287	2713	6708
288	2722	6698
289	2731	6688
290	2741	6679
291	2750	6669
292	2759	6659
293	2769	6650
294	2778	6640
295	2788	6631
296	2797	6621
297	2806	6611
298	2815	6601
299	2825	6591
300	2834	6582
301	2843	6571
302	2852	6562
303	2861	6552
304	2871	6542
305	2880	6531
306	2889	6522
307	2898	6511
308	2907	6502
309	2917	6493
310	2926	6483
311	2935	6473
312	2944	6463
313	2954	6454
314	2963	6444
315	2973	6437
316	2982	6426
317	2991	6416
318	3001	6406
319	3010	6396
320	3019	6387
321	3028	6377
322	3038	6367
323	3047	6358
324	3057	6349
325	3066	6340
326	3076	6331
327	3085	6321
328	3094	6312
329	3104	6302
330	3114	6294
331	3123	6283
332	3132	6274
333	3141	6265
334	3151	6255
335	3160	6245
336	3169	6235
337	3180	6228
338	3189	6219
339	3198	6209
340	3208	6200
341	3217	6191
342	3227	6181
343	3236	6171
344	3245	6162
345	3255	6153
346	3264	6142
347	3273	6132
348	3282	6122
349	3291	6113
350	3301	6103
351	3310	6094
352	3319	6084
353	3329	6075
354	3338	6066
355	3347	6055
356	3357	6046
357	3366	6036
358	3375	6027
359	3385	6018
360	3394	6008
361	3404	5999
362	3413	5989
363	3422	5980
364	3432	5971
365	3441	5962
366	3450	5952
367	3460	5942
368	3469	5932
369	3478	5922
370	3487	5913
371	3497	5904
372	3507	5895
373	3516	5885
374	3526	5877
375	3536	5869
376	3545	5859
377	3554	5849
378	3563	5838
379	3572	5829
380	3582	5820
381	3592	5811
382	3601	5801
383	3610	5791
384	3619	5781
385	3629	5772
386	3638	5763
387	3647	5753
388	3657	5744
389	3666	5735
390	3675	5725
391	3685	5715
392	3694	5706
393	3704	5697
394	3712	5686
395	3722	5677
396	3731	5667
397	3740	5658
398	3749	5647
399	3758	5638
400	3768	5628
401	3777	5619
402	3786	5609
403	3796	5600
404	3805	5590
405	3814	5580
406	3823	5571
407	3832	5561
408	3842	5551
409	3851	5542
410	3860	5532
411	3870	5523
412	3879	5514
413	3889	5505
414	3898	5495
415	3908	5486
416	3917	5476
417	3926	5467
418	3936	5458
419	3945	5448
420	3954	5438
421	3963	5429
422	3973	5419
423	3982	5410
424	3991	5400
425	4001	5391
426	4012	5384
427	4021	5374
428	4030	5365
429	4039	5355
430	4049	5345
431	4058	5336
432	4067	5326
433	4077	5317
434	4086	5307
435	4096	5298
436	4106	5290
437	4115	5280
438	4124	5270
439	4133	5260
440	4143	5251
441	4152	5241
442	4161	5232
443	4170	5222
444	4179	5212
445	4188	5202
446	4197	5192
447	4206	5183
448	4216	5173
449	4225	5164
450	4234	5154
451	4245	5146
452	4254	5136
453	4264	5128
454	4273	5118
455	4282	5109
456	4291	5099
457	4300	5089
458	4310	5080
459	4319	5070
460	4328	5061
461	4338	5052
462	4347	5042
463	4357	5033
464	4366	5024
465	4376	5014
466	4385	5005
467	4394	4995
468	4404	4986
469	4413	4977
470	4422	4967
471	4431	4957
472	4440	4947
473	4449	4937
474	4459	4928
475	4468	4919
476	4478	4909
477	4487	4900
478	4497	4891
479	4506	4881
480	4515	4871
481	4524	4862
482	4533	4852
483	4543	4843
484	4552	4834
485	4561	4824
486	4571	4815
487	4580	4805
488	4589	4795
489	4598	4786
490	4608	4777
491	4617	4767
492	4627	4758
493	4636	4749
494	4646	4739
495	4655	4730
496	4664	4721
497	4674	4711
498	4683	4702
499	4692	4692
500	4702	4683
501	4712	4675
502	4722	4666
503	4731	4656
504	4740	4646
505	4750	4637
506	4760	4628
507	4769	4619
508	4778	4609
509	4788	4600
510	4797	4591
511	4807	4582
512	4816	4572
513	4826	4563
514	4835	4553
515	4844	4544
516	4854	4535
517	4863	4525
518	4872	4516
519	4882	4506
520	4891	4497
521	4901	4488
522	4910	4478
523	4920	4469
524	4929	4460
525	4939	4451
526	4948	4441
527	4957	4431
528	4967	4422
529	4977	4413
530	4986	4404
531	4996	4395
532	5005	4385
533	5014	4376
534	5024	4367
535	5034	4357
536	5043	4348
537	5053	4339
538	5062	4329
539	5071	4320
540	5080	4310
541	5089	4301
542	5099	4291
543	5109	4282
544	5118	4273
545	5127	4263
546	5137	4254
547	5146	4244
548	5156	4235
549	5165	4226
550	5175	4217
551	5184	4207
552	5194	4198
553	5203	4189
554	5213	4179
555	5221	4170
556	5231	4160
557	5240	4151
558	5249	4141
559	5259	4132
560	5268	4122
561	5277	4113
562	5287	4103
563	5297	4095
564	5306	4085
565	5316	4076
566	5325	4066
567	5335	4057
568	5344	4048
569	5354	4039
570	5363	4029
571	5372	4019
572	5381	4010
573	5391	4001
574	5400	3991
575	5409	3981
576	5418	3972
577	5428	3963
578	5437	3953
579	5447	3944
580	5456	3934
581	5465	3925
582	5475	3916
583	5485	3907
584	5494	3897
585	5503	3888
586	5512	3878
587	5522	3869
588	5531	3860
589	5542	3851
590	5551	3842
591	5560	3832
592	5570	3823
593	5579	3813
594	5588	3804
595	5597	3794
596	5607	3785
597	5617	3776
598	5626	3766
599	5636	3757
600	5645	3748
601	5655	3738
602	5664	3729
603	5674	3720
604	5684	3711
605	5693	3701
606	5703	3692
607	5713	3683
608	5722	3674
609	5732	3664
610	5741	3655
611	5751	3646
612	5761	3637
613	5770	3627
614	5780	3618
615	5789	3609
616	5798	3599
617	5808	3590
618	5817	3580
619	5826	3571
620	5836	3561
621	5845	3552
622	5854	3543
623	5865	3534
624	5874	3524
625	5883	3515
626	5893	3505
627	5902	3496
628	5912	3487
629	5921	3477
630	5930	3468
631	5940	3458
632	5949	3449
633	5959	3440
634	5968	3430
635	5978	3421
636	5987	3412
637	5997	3403
638	6007	3393
639	6016	3384
640	6026	3375
641	6036	3366
642	6045	3356
643	6055	3347
644	6064	3338
645	6074	3328
646	6083	3319
647	6092	3309
648	6102	3300
649	6111	3290
650	6120	3281
651	6130	3272
652	6139	3262
653	6149	3253
654	6158	3243
655	6167	3234
656	6176	3224
657	6186	3215
658	6195	3206
659	6204	3196
660	6214	3186
661	6223	3177
662	6233	3168
663	6242	3158
664	6252	3149
665	6261	3140
666	6271	3131
667	6280	3121
668	6290	3112
669	6299	3102
670	6309	3093
671	6318	3083
672	6327	3074
673	6337	3065
674	6346	3055
675	6356	3046
676	6365	3036
677	6375	3027
678	6384	3018
679	6393	3008
680	6402	2999
681	6412	2990
682	6422	2980
683	6431	2971
684	6441	2962
685	6450	2952
686	6459	2943
687	6469	2933
688	6478	2924
689	6488	2914
690	6497	2905
691	6507	2896
692	6516	2887
693	6526	2877
694	6535	2868
695	6545	2858
696	6554	2849
697	6563	2839
698	6573	2830
699	6582	2821
700	6591	2811
701	6601	2802
702	6610	2792
703	6620	2783
704	6629	2774
705	6638	2764
706	6648	2755
707	6658	2746
708	6667	2736
709	6677	2727
710	6686	2717
711	6695	2708
712	6705	2698
713	6714	2689
714	6724	2680
715	6733	2670
716	6743	2661
717	6752	2652
718	6761	2642
719	6770	2633
720	6780	2623
721	6789	2614
722	6798	2604
723	6808	2595
724	6818	2586
725	6827	2576
726	6836	2567
727	6846	2557
728	6855	2548
729	6864	2539
730	6874	2529
731	6884	2520
732	6893	2511
733	6902	2501
734	6912	2492
735	6921	2482
736	6931	2473
737	6940	2463
738	6949	2454
739	6959	2445
740	6968	2435
741	6978	2426
742	6987	2417
743	6997	2407
744	7007	2398
745	7016	2389
746	7026	2379
747	7035	2370
748	7045	2361
749	7055	2351
750	7065	2342
751	7074	2333
752	7084	2323
753	7094	2314
754	7103	2305
755	7113	2295
756	7123	2286
757	7132	2277
758	7141	2267
759	7151	2258
760	7160	2248
761	7169	2239
762	7179	2229
763	7188	2220
764	7197	2211
765	7207	2201
766	7216	2192
767	7226	2182
768	7235	2173
769	7245	2164
770	7254	2154
771	7263	2145
772	7273	2135
773	7282	2126
774	7292	2117
775	7301	2107
776	7311	2098
777	7320	2088
778	7329	2079
779	7339	2069
780	7348	2060
781	7357	2051
782	7367	2041
783	7377	2032
784	7386	2023
785	7396	2013
786	7405	2004
787	7414	1994
788	7424	1985
789	7433	1975
790	7442	1966
791	7452	1957
792	7461	1947
793	7471	1938
794	7480	1928
795	7489	1919
796	7499	1910
797	7509	1900
798	7518	1891
799	7528	1882
800	7537	1872
801	7546	1863
802	7555	1853
803	7564	1844
804	7574	1834
805	7583	1825
806	7592	1815
807	7602	1806
808	7611	1797
809	7621	1787
810	7630	1778
811	7640	1768
812	7649	1759
813	7658	1750
814	7667	1740
815	7677	1731
816	7687	1721
817	7697	1712
818	7706	1703
819	7715	1693
820	7725	1684
821	7734	1674
822	7744	1665
823	7753	1656
824	7763	1646
825	7772	1637
826	7781	1627
827	7791	1618
828	7800	1609
829	7810	1599
830	7819	1590
831	7829	1580
832	7838	1571
833	7848	1562
834	7857	1552
835	7866	1543
836	7876	1533
837	7886	1524
838	7895	1515
839	7904	1505
840	7913	1496
841	7922	1486
842	7932	1477
843	7941	1467
844	7951	1458
845	7960	1449
846	7969	1439
847	7978	1430
848	7988	1420
849	7997	1411
850	8006	1401
851	8015	1392
852	8024	1382
853	8033	1373
854	8043	1364
855	8052	1354
856	8062	1345
857	8071	1335
858	8081	1326
859	8090	1317
860	8099	1307
861	8108	1298
862	8135	1291
863	8151	1283
864	8167	1274
865	8176	1265
866	8185	1255
867	8195	1246
868	8205	1236
869	8214	1227
870	8224	1218
871	8234	1208
872	8244	1199
873	8253	1189
874	8262	1180
875	8272	1170
876	8281	1161
877	8290	1152
878	8300	1142
879	8310	1133
880	8319	1123
881	8329	1114
882	8339	1104
883	8349	1095
884	8358	1086
885	8368	1076
886	8377	1067
887	8387	1057
888	8396	1048
889	8405	1038
890	8415	1029
891	8424	1019
892	8434	1010
893	8443	1001
894	8453	991
895	8462	982
896	8472	972
897	8481	963
898	8491	953
899	8500	944
900	8510	935
901	8519	925
902	8529	916
903	8538	906
904	8547	897
905	8557	887
906	8566	878
907	8576	868
908	8585	859
909	8594	850
910	8606	840
911	8615	831
912	8625	821
913	8634	812
914	8644	803
915	8653	793
916	8662	784
917	8671	774
918	8681	765
919	8690	755
920	8700	746
921	8709	736
922	8718	727
923	8728	717
924	8738	708
925	8747	699
926	8756	689
927	8766	680
928	8775	670
929	8785	661
930	8794	651
931	8804	642
932	8813	632
933	8823	623
934	8832	614
935	8841	604
936	8851	595
937	8860	585
938	8870	576
939	8880	566
940	8889	557
941	8898	547
942	8907	538
943	8917	528
944	8927	519
945	8936	510
946	8945	500
947	8954	491
948	8963	481
949	8972	472
950	8981	462
951	8991	453
952	9000	443
953	9010	434
954	9019	425
955	9029	415
956	9038	406
957	9047	396
958	9057	387
959	9066	377
960	9076	368
961	9085	358
962	9095	349
963	9104	339
964	9113	330
965	9122	321
966	9132	311
967	9142	302
968	9152	292
969	9161	283
970	9171	273
971	9180	264
972	9189	254
973	9199	245
974	9208	236
975	9218	226
976	9227	217
977	9237	207
978	9247	198
979	9256	188
980	9265	179
981	9275	170
982	9284	160
983	9294	151
984	9303	141
985	9313	132
986	9322	122
987	9331	113
988	9341	103
989	9350	94
990	9360	85
991	9370	75
992	9379	66
993	9389	56
994	9398	47
995	9408	37
996	9417	28
997	9428	18
998	9437	9
999	9447	0
