iter	MultiClass
146	0.8132407607
147	0.810490204
148	0.8096359193
149	0.8071894883
150	0.8051685193
151	0.8014986458
152	0.7998746709
153	0.796710928
154	0.7947920613
155	0.7918302649
156	0.7882606513
157	0.7861264886
158	0.7841842204
159	0.7827729117
160	0.7799012628
161	0.7778165464
162	0.7767612778
163	0.7766820235
164	0.7751983601
165	0.7729524441
166	0.7704190877
167	0.7683311002
168	0.7671094369
169	0.7663972992
170	0.7639867774
171	0.7613278574
172	0.7588904398
173	0.7578077854
174	0.7550926191
175	0.7535277059
176	0.7518242375
177	0.7510978078
178	0.7494690063
179	0.7478764522
180	0.7462862079
181	0.7445993569
182	0.7438297548
183	0.7424895677
184	0.7410302219
185	0.7394689266
186	0.7384363091
187	0.7365549452
188	0.7344895029
189	0.73294977
190	0.732102934
191	0.7311840532
192	0.7305418302
193	0.7286157343
194	0.7279294259
195	0.7274658742
196	0.7264800276
197	0.7255683416
198	0.7248645658
199	0.7226934826
200	0.7216523932
201	0.7204019314
202	0.7182605419
203	0.7167884274
204	0.715491722
205	0.7141121424
206	0.7124875218
207	0.711505728
208	0.7088531113
209	0.707064224
210	0.7064923459
211	0.7057762157
212	0.7037478478
213	0.7022809092
214	0.7002707508
215	0.6996951699
216	0.698876974
217	0.697702792
218	0.696535919
219	0.6955396582
220	0.6933427371
221	0.6915723412
222	0.6907965058
223	0.6895114122
224	0.6878041722
225	0.6865787835
226	0.6850609731
227	0.6838644291
228	0.6817188154
229	0.680918499
230	0.67971368
231	0.6779022772
232	0.6762329493
233	0.6752787941
234	0.6739784691
235	0.6726248117
236	0.6715451949
237	0.6703451616
238	0.6693520667
239	0.6678700201
240	0.6670997316
241	0.6662880858
242	0.664945481
243	0.6627037498
244	0.6611599803
245	0.6595722297
246	0.6589295576
247	0.657914343
248	0.6561391017
249	0.6555367902
250	0.6550041811
251	0.6537478264
252	0.6519454713
253	0.6509475525
254	0.6503999666
255	0.6491477701
256	0.6480007591
257	0.6469421116
258	0.646292627
259	0.6447100411
260	0.6435534569
261	0.6421415333
262	0.6414744308
263	0.6406793489
264	0.6394497566
265	0.6386417148
266	0.637449539
267	0.6363531586
268	0.6356114805
269	0.6344506889
270	0.6330985304
271	0.6322623291
272	0.6301762072
273	0.6294137059
274	0.6286863334
275	0.6274329551
276	0.626569534
277	0.625237622
278	0.6237980045
279	0.6226843176
280	0.6214854451
281	0.6203350383
282	0.6196361474
283	0.6189518325
284	0.6179527893
285	0.6168755577
286	0.6151482135
287	0.614165124
288	0.6136635725
289	0.6128088041
290	0.6121401142
291	0.61151699
292	0.6101956078
293	0.6087752348
294	0.6081649791
295	0.6069429181
296	0.6057508766
297	0.6050061155
298	0.6035769887
299	0.6028102397
300	0.6015410399
301	0.600251299
302	0.5992982154
303	0.5983630009
304	0.5971289459
305	0.5962380173
306	0.5952639527
307	0.5946610907
308	0.5941719801
309	0.5929147327
310	0.592646558
311	0.5915947111
312	0.5910505601
313	0.5894387854
314	0.5882515382
315	0.5868877384
316	0.5864666782
317	0.5851511211
318	0.5839730302
319	0.5826560069
320	0.5816739149
321	0.5803583764
322	0.5798610587
323	0.5788671176
324	0.5776159062
325	0.576556122
326	0.5756909269
327	0.5747685196
328	0.5740972197
329	0.5735639953
330	0.5724828154
331	0.571335336
332	0.5705671098
333	0.5695469532
334	0.5688567852
335	0.5678544362
336	0.5668380784
337	0.5659930179
338	0.5656037541
339	0.5648409622
340	0.5638422905
341	0.56334965
342	0.5623608247
343	0.5618743846
344	0.5609440845
345	0.5599836796
346	0.5590787542
347	0.5581487849
348	0.5577439341
349	0.5573485978
350	0.556344283
351	0.5559776528
352	0.5552997941
353	0.5546542404
354	0.5536209546
355	0.5533460204
356	0.5527210722
357	0.5522827505
358	0.5514515242
359	0.5505693602
360	0.5500839571
361	0.5491834079
362	0.548379759
363	0.5476513654
364	0.5468326854
365	0.5460119459
366	0.5450098236
367	0.5445854018
368	0.5444333097
369	0.5441320656
370	0.5434791689
371	0.542447628
372	0.5415269633
373	0.5406998903
374	0.5402687336
375	0.5398608569
376	0.5389929438
377	0.5387214955
378	0.537941529
379	0.5371594114
380	0.5364722705
381	0.5361022274
382	0.5355376396
383	0.5348398027
384	0.5341289701
385	0.5332812887
386	0.5329975275
387	0.532066509
388	0.5313484154
389	0.5312120903
390	0.5311266621
391	0.5309869692
392	0.5302382495
393	0.5301297441
394	0.5295923221
395	0.5291757308
396	0.528821973
397	0.5279691125
398	0.5278117176
399	0.5277177875
400	0.5273732299
401	0.5267004046
402	0.5259912359
403	0.5253847749
404	0.5247938647
405	0.5241452817
406	0.5233504394
407	0.5232049181
408	0.5231138222
409	0.5228117667
410	0.5222287449
411	0.5216494369
412	0.5211076329
413	0.5210268384
414	0.5209348531
415	0.5207967315
416	0.5202279174
417	0.520020868
418	0.5195052967
419	0.5192448347
420	0.5191636324
421	0.5185834175
422	0.5179835361
423	0.5174529922
424	0.5171983246
425	0.5167419719
426	0.5166623748
427	0.5165373597
428	0.516306832
429	0.516181062
430	0.51611018
431	0.5156105623
432	0.515540295
433	0.5151057179
434	0.5144796546
435	0.5144054204
436	0.5138662817
437	0.5136042669
438	0.5134293786
439	0.5128956651
440	0.5127658924
441	0.5121973544
442	0.5120622183
443	0.5117916489
444	0.5116877256
445	0.5112669513
446	0.5107636976
447	0.5102604002
448	0.5098638999
449	0.509628919
450	0.5095412565
451	0.5091301372
452	0.5084748488
453	0.5081278241
454	0.5076411805
455	0.5072248857
456	0.5067261773
457	0.5064959142
458	0.5062573172
459	0.505742677
460	0.5052890617
461	0.5049464484
462	0.5045535642
463	0.5040012818
464	0.5035883252
465	0.5033604984
466	0.5031238684
467	0.5026986055
468	0.5023298204
469	0.5017965183
470	0.5013600881
471	0.500981085
472	0.5006409176
473	0.5002528093
474	0.5001435184
475	0.4999276317
476	0.49986018
477	0.4997842969
478	0.499252276
479	0.4988880382
480	0.498789054
481	0.4983199005
482	0.4979980584
483	0.4976973392
484	0.49734279
485	0.4970171481
486	0.4966242971
487	0.4961628891
488	0.4957786674
489	0.4952680568
490	0.4947972738
491	0.4946132701
492	0.4944064165
493	0.4939334868
494	0.4937793284
495	0.4934420676
496	0.4931099052
497	0.4927643959
498	0.4922973556
499	0.4922400875
500	0.4919077692
501	0.4917757392
502	0.4914591577
503	0.4910304841
504	0.490860642
505	0.4906326549
506	0.4903336366
507	0.4900837865
508	0.4896547126
509	0.489468218
510	0.4894003195
511	0.4891830678
512	0.4886945224
513	0.4884810738
514	0.4882701082
515	0.4878767732
516	0.4875451442
517	0.4875198559
518	0.487211949
519	0.4871396995
520	0.4871151667
521	0.4870197339
522	0.4865520641
523	0.4861845182
524	0.4861071196
525	0.4857529613
526	0.4854514976
527	0.4851025446
528	0.4849132981
529	0.4848461099
530	0.4845051111
531	0.484158131
532	0.4838911107
533	0.4836878745
534	0.4835637342
535	0.4832371388
536	0.4829372396
537	0.4828147565
538	0.4826369451
539	0.4824858031
540	0.4820987693
541	0.4816652407
542	0.481213692
543	0.480802177
544	0.4807774979
545	0.480754083
546	0.4805446748
547	0.4805215279
548	0.4802587582
549	0.4800955024
550	0.4800240287
551	0.4799084745
552	0.4798854237
553	0.4798163629
554	0.4796067557
555	0.479442227
556	0.479419254
557	0.479229408
558	0.4789506376
559	0.4785800488
560	0.4782561604
561	0.4780877038
562	0.477750578
563	0.4777279624
564	0.4774421439
565	0.4774200408
566	0.477354767
567	0.4771001546
568	0.4768197146
569	0.47679692
570	0.4767737995
571	0.476598658
572	0.4763237807
573	0.4763025598
574	0.4762818881
575	0.4761093678
576	0.4760514498
577	0.4759859548
578	0.4759608754
579	0.4756747076
580	0.4753679341
581	0.4753007107
582	0.4750405824
583	0.4749746599
584	0.4749526698
585	0.4749313828
586	0.474473631
587	0.4744596608
588	0.4742045406
589	0.4741204865
590	0.4740984441
591	0.4740770473
592	0.4738215369
593	0.4738011278
594	0.4736144497
595	0.4735374696
596	0.4733972125
597	0.473275892
598	0.4732333364
599	0.473209003
600	0.4731888005
601	0.4730345732
602	0.4730136871
603	0.4729931378
604	0.4727289732
605	0.4727084873
606	0.4724560864
607	0.472055752
608	0.4717462022
609	0.4715818192
610	0.4714235348
611	0.4713626304
612	0.4713427088
613	0.4713236612
614	0.471262586
615	0.4711544388
616	0.4710929786
617	0.4710728007
618	0.4710489998
619	0.4710292897
620	0.4708868447
621	0.4705226603
622	0.4704114353
623	0.4700771421
624	0.4700174289
625	0.4699986721
626	0.4699227452
627	0.4699029856
628	0.4697727272
629	0.4697160972
630	0.469355098
631	0.4691846797
632	0.4691653264
633	0.4691056575
634	0.4690865226
635	0.4690631059
636	0.4688208751
637	0.4687994632
638	0.4685352207
639	0.4685154301
640	0.4684038722
641	0.4681310256
642	0.4680232961
643	0.4679626642
644	0.4679444857
645	0.4679214052
646	0.4676697386
647	0.4675969617
648	0.4673247195
649	0.4672196813
650	0.4671624367
651	0.4671398085
652	0.4671169615
653	0.4668926122
654	0.4668699163
655	0.4668511253
656	0.4667130686
657	0.4666962686
658	0.4666773384
659	0.4665157071
660	0.4663889898
661	0.4663721438
662	0.4663530987
663	0.4662159606
664	0.4660003558
665	0.4659816027
666	0.4659632168
667	0.4658492131
668	0.4656605839
669	0.4653509464
670	0.4652157634
671	0.4648957346
672	0.4646306129
673	0.464611878
674	0.4644375265
675	0.4644169563
676	0.4643988137
677	0.4643764112
678	0.4643545507
679	0.464226063
680	0.4642076018
681	0.4641854535
682	0.4641682344
683	0.4640321701
684	0.4638181932
685	0.4637962213
686	0.4635346508
687	0.4635170722
688	0.4631546841
689	0.463006705
690	0.4628697579
691	0.4628478933
692	0.4627978101
693	0.4627798925
694	0.4625434735
695	0.4623212413
696	0.4622522756
697	0.4622322473
698	0.4622123949
699	0.4621466741
700	0.4621293151
701	0.4621076881
702	0.4620557434
703	0.4618340663
704	0.4617861163
705	0.4617701794
706	0.4616746596
707	0.4614788697
708	0.4613360166
709	0.461087278
710	0.4610684362
711	0.4606874956
712	0.4606692894
713	0.4604054186
714	0.4603874423
715	0.460165002
716	0.4600693166
717	0.4600478404
718	0.4599213949
719	0.459712278
720	0.4596556051
721	0.4595380889
722	0.4594230303
723	0.4591291241
724	0.4591079398
725	0.4590138874
726	0.4589925903
727	0.4589747686
728	0.4589536322
729	0.45869526
730	0.458486308
731	0.4584669324
732	0.4583303158
733	0.458318505
734	0.4580696384
735	0.4578643867
736	0.4577406128
737	0.4576345119
738	0.4575642482
739	0.4575476286
740	0.4575311068
741	0.4575156463
742	0.4574000322
743	0.4573823297
744	0.4572660836
745	0.4572086751
746	0.4571875924
747	0.4570482652
748	0.4568457667
749	0.4567987716
750	0.4567234724
751	0.4567052727
752	0.4565615117
753	0.4565177136
754	0.4564801733
755	0.4564637792
756	0.45644699
757	0.4560423493
758	0.4557961121
759	0.4557790428
760	0.4557371516
761	0.4557204745
762	0.4556750936
763	0.4556579822
764	0.4555358941
765	0.4555152558
766	0.4554471436
767	0.455313964
768	0.4552069387
769	0.4551899417
770	0.4551728274
771	0.4551212253
772	0.4551052976
773	0.4550355751
774	0.4550185321
775	0.4549024395
776	0.4548821222
777	0.4548645665
778	0.4548485061
779	0.4547598209
780	0.4546363419
781	0.4546188453
782	0.4543605387
783	0.454344021
784	0.4542380891
785	0.4540397746
786	0.4538092416
787	0.4536767181
788	0.4535837427
789	0.4535205651
790	0.4532560737
791	0.4532360592
792	0.4529772786
793	0.4526077926
794	0.45249688
795	0.4522595325
796	0.452242482
797	0.4522225185
798	0.4520552664
799	0.4520385114
