iter	MultiClass
652	0.4087937053
653	0.4086536843
654	0.408338067
655	0.4080066583
656	0.4078726559
657	0.4076924493
658	0.4074097209
659	0.4072079206
660	0.4069777371
661	0.4068471146
662	0.4066134662
663	0.4064090801
664	0.4062411754
665	0.4058202492
666	0.4056786111
667	0.4055580791
668	0.4053925676
669	0.4052589001
670	0.405020403
671	0.4046436416
672	0.4043821309
673	0.4040635618
674	0.4038654217
675	0.403674682
676	0.4034704445
677	0.4030338704
678	0.4028299109
679	0.402642058
680	0.4025598923
681	0.4024019022
682	0.4022809717
683	0.4018593721
684	0.401725425
685	0.4016183039
686	0.4014766811
687	0.4013801117
688	0.4010764661
689	0.4007791117
690	0.4006116541
691	0.4000882153
692	0.3997278778
693	0.3996312306
694	0.3994373872
695	0.3993127633
696	0.3991566229
697	0.398759966
698	0.3986373662
699	0.3983818619
700	0.3981398659
701	0.3980103097
702	0.397768266
703	0.3976320657
704	0.3975449251
705	0.397411115
706	0.3971867176
707	0.3970413879
708	0.3968684071
709	0.3967890645
710	0.3966680245
711	0.3964910479
712	0.3963077052
713	0.3961069997
714	0.3959454816
715	0.3957905727
716	0.39546379
717	0.3953101533
718	0.3950475529
719	0.3949336182
720	0.3948350382
721	0.3946494467
722	0.3945102869
723	0.3942552839
724	0.3940373114
725	0.3937833067
726	0.3937147982
727	0.39366626
728	0.3934088443
729	0.3931078878
730	0.3929133678
731	0.3928174445
732	0.3927572152
733	0.3925488416
734	0.3923545851
735	0.3920929263
736	0.3920090076
737	0.3919231595
738	0.3916479802
739	0.3914517074
740	0.391339034
741	0.3911435153
742	0.3909424659
743	0.3908423271
744	0.3907401568
745	0.3905828151
746	0.3904640797
747	0.3902680636
748	0.3901355573
749	0.3899935499
750	0.3897991184
751	0.3896257
752	0.3895003323
753	0.3893847883
754	0.3891282423
755	0.3888161567
756	0.3887175049
757	0.3884134456
758	0.3882748596
759	0.3882160354
760	0.3881053666
761	0.3879800289
762	0.3878422306
763	0.3876790692
764	0.3875818835
765	0.3871664903
766	0.3869821457
767	0.3866564559
768	0.3864905031
769	0.3862902553
770	0.3861759258
771	0.3861070827
772	0.3859390447
773	0.3858168038
774	0.3855285775
775	0.3853066221
776	0.3850977366
777	0.3849765249
778	0.3847435407
779	0.3845012513
780	0.3844085688
781	0.3842754286
782	0.3841456502
783	0.3840226435
784	0.3839064363
785	0.3836817696
786	0.3834925508
787	0.3833465547
788	0.3829615284
789	0.3828040903
790	0.3825672782
791	0.3824685082
792	0.3823242339
793	0.3821677926
794	0.38203504
795	0.3818064139
796	0.3816052474
797	0.3814303678
798	0.3811898659
799	0.3809728287
800	0.3808296481
801	0.3807096208
802	0.3805601127
803	0.3804642316
804	0.3802177775
805	0.3798922622
806	0.3796871174
807	0.3795002397
808	0.3793049327
809	0.3791439199
810	0.3787288186
811	0.3786145606
812	0.3784897314
813	0.3782032838
814	0.3781202295
815	0.3780624964
816	0.377997216
817	0.3778652053
818	0.3775989622
819	0.3775406794
820	0.3774471643
821	0.3770811084
822	0.3769101118
823	0.3767448293
824	0.3765556171
825	0.3764669105
826	0.3763591415
827	0.3762618032
828	0.3759857796
829	0.3756147124
830	0.3754103335
831	0.3751806248
832	0.3749874074
833	0.3748261285
834	0.3747500372
835	0.3745816747
836	0.3744120682
837	0.3742342379
838	0.3740398719
839	0.3739157938
840	0.3736772978
841	0.3735218645
842	0.3734085153
843	0.3732507915
844	0.3727686698
845	0.3725857231
846	0.3724773167
847	0.3723739873
848	0.3722618528
849	0.3721486896
850	0.372037936
851	0.3718511
852	0.3716956936
853	0.3715818622
854	0.3714508405
855	0.3713901087
856	0.3711677126
857	0.3709878378
858	0.3708547897
859	0.3707447659
860	0.3703609076
861	0.3702270652
862	0.3699182195
863	0.3697085642
864	0.3694697273
865	0.3692835204
866	0.3691551678
867	0.3690730909
868	0.3689349713
869	0.3688949866
870	0.368746083
871	0.3686191598
872	0.3685281851
873	0.3684362884
874	0.3681222233
875	0.36793805
876	0.3676580074
877	0.3675734199
878	0.3674104992
879	0.3672798086
880	0.3671986849
881	0.367091185
882	0.3669196434
883	0.3667373673
884	0.3665650424
885	0.3664257987
886	0.3663442856
887	0.3661767112
888	0.365931469
889	0.3656621138
890	0.3655711194
891	0.3654145916
892	0.365285402
893	0.3652251008
894	0.3651695542
895	0.3651149753
896	0.3649468787
897	0.3647548075
898	0.36465561
899	0.364501225
900	0.3644221412
901	0.3641696596
902	0.3640940015
903	0.3639945821
904	0.3638917389
905	0.3636348496
906	0.363599042
907	0.363284268
908	0.3630304239
909	0.3628891672
910	0.3627328967
911	0.3625800925
912	0.362297621
913	0.3621650884
914	0.3619110631
915	0.3618186756
916	0.3616376141
917	0.3615592772
918	0.361439284
919	0.3613742228
920	0.3613015714
921	0.361181213
922	0.3610353137
923	0.3609095835
924	0.3608179955
925	0.3607327299
926	0.3605781246
927	0.3604440903
928	0.3603529473
929	0.360146908
930	0.3599841803
931	0.3598729709
932	0.359609529
933	0.3595585279
934	0.3594346746
935	0.3592821517
936	0.3591180091
937	0.3589216304
938	0.3587821708
939	0.3587152569
940	0.3586654678
941	0.3585867758
942	0.3584654654
943	0.3583552025
944	0.3582558729
945	0.3581137291
946	0.3579716633
947	0.357753317
948	0.3575579495
949	0.3572566638
950	0.3571104394
951	0.3570266237
952	0.356947768
953	0.3566892596
954	0.3564902457
955	0.3563951825
956	0.3561879296
957	0.3560792167
958	0.3559855991
959	0.3558129072
960	0.3557266549
961	0.3556241761
962	0.3554014904
963	0.3552550131
964	0.3550419139
965	0.3549865091
966	0.3548777184
967	0.3547296493
968	0.3546562466
969	0.3544515044
970	0.3543874139
971	0.3542819869
972	0.3542436565
973	0.3541856108
974	0.3539184483
975	0.3538053057
976	0.3537024012
977	0.3536297091
978	0.353545142
979	0.3534570391
980	0.3534172311
981	0.3533742183
982	0.3532816448
983	0.3531259395
984	0.3529109869
985	0.352708692
986	0.3524782857
987	0.3523933347
988	0.3521005081
989	0.3517729588
990	0.3517121488
991	0.3515505679
992	0.3513846075
993	0.3512854793
994	0.3509692425
995	0.3508977986
996	0.3507123503
997	0.3505762774
998	0.3504904234
999	0.3504456027
