iter	Passed	Remaining
409	4192	6032
410	4202	6022
411	4213	6013
412	4223	6002
413	4234	5993
414	4244	5982
415	4254	5972
416	4264	5962
417	4274	5952
418	4285	5941
419	4295	5931
420	4304	5920
421	4314	5909
422	4324	5898
423	4334	5889
424	4344	5877
425	4354	5867
426	4364	5857
427	4375	5847
428	4385	5836
429	4395	5827
430	4405	5816
431	4415	5805
432	4425	5795
433	4436	5785
434	4446	5775
435	4457	5765
436	4467	5755
437	4478	5746
438	4488	5736
439	4499	5726
440	4510	5716
441	4519	5706
442	4530	5696
443	4540	5685
444	4550	5675
445	4560	5665
446	4570	5654
447	4580	5643
448	4590	5633
449	4601	5623
450	4611	5613
451	4621	5603
452	4632	5593
453	4642	5582
454	4651	5571
455	4661	5561
456	4671	5550
457	4680	5539
458	4690	5528
459	4700	5518
460	4710	5507
461	4720	5497
462	4730	5486
463	4739	5475
464	4749	5464
465	4759	5453
466	4769	5443
467	4779	5433
468	4789	5422
469	4798	5411
470	4808	5400
471	4817	5389
472	4827	5378
473	4837	5367
474	4846	5356
475	4855	5345
476	4866	5335
477	4875	5324
478	4885	5313
479	4894	5302
480	4904	5291
481	4914	5281
482	4923	5270
483	4933	5259
484	4943	5249
485	4953	5238
486	4962	5227
487	4972	5217
488	4982	5206
489	4992	5195
490	5001	5184
491	5010	5173
492	5021	5163
493	5031	5153
494	5041	5143
495	5051	5132
496	5061	5122
497	5072	5112
498	5083	5103
499	5093	5093
500	5104	5083
501	5115	5074
502	5126	5065
503	5137	5055
504	5147	5045
505	5158	5036
506	5168	5026
507	5178	5015
508	5188	5005
509	5200	4996
510	5211	4986
511	5221	4976
512	5231	4966
513	5241	4956
514	5251	4945
515	5263	4936
516	5273	4926
517	5283	4916
518	5293	4906
519	5304	4896
520	5314	4886
521	5325	4876
522	5336	4866
523	5345	4856
524	5355	4845
525	5366	4835
526	5376	4825
527	5386	4815
528	5396	4805
529	5407	4795
530	5418	4785
531	5428	4775
532	5438	4765
533	5449	4755
534	5458	4744
