iter	MultiClass
210	0.4258636844
211	0.4255262758
212	0.4252203167
213	0.4246304588
214	0.4234991619
215	0.4232284171
216	0.4223201559
217	0.4213739697
218	0.4211020699
219	0.4207913109
220	0.419556275
221	0.4190777165
222	0.4187861931
223	0.4182630298
224	0.4177098373
225	0.4174425717
226	0.4171938275
227	0.4169487722
228	0.4167001754
229	0.4163402909
230	0.4156448138
231	0.4149728815
232	0.4145757368
233	0.4138574213
234	0.4137420372
235	0.4131325688
236	0.4129728521
237	0.4121975564
238	0.411893106
239	0.4112273279
240	0.4107943645
241	0.4106161354
242	0.4092637006
243	0.4088330255
244	0.4079590101
245	0.4070022117
246	0.4064196053
247	0.4061683823
248	0.4059041712
249	0.4054095723
250	0.4052380012
251	0.4050330484
252	0.4048846474
253	0.4038035848
254	0.4036308109
255	0.4031912743
256	0.4022322965
257	0.4016896163
258	0.4008675663
259	0.4001478826
260	0.3998677573
261	0.3996122512
262	0.3988374961
263	0.3986445327
264	0.3980398674
265	0.3976237093
266	0.3968410721
267	0.3966856327
268	0.3960412705
269	0.3958265826
270	0.3955280324
271	0.3951387747
272	0.3949220856
273	0.3945871251
274	0.3943367775
275	0.3936483796
276	0.3931415884
277	0.3926153283
278	0.3921742623
279	0.3919626977
280	0.3916987716
281	0.3910105719
282	0.3904014555
283	0.389825268
284	0.3896596574
285	0.3891380605
286	0.3889392222
287	0.3887020069
288	0.388277989
289	0.3881214769
290	0.3879136197
291	0.3873162735
292	0.387145963
293	0.3867939604
294	0.3862912015
295	0.3862257917
296	0.3860158141
297	0.3854294094
298	0.3853141125
299	0.3849050649
300	0.3846988604
301	0.3840819735
302	0.3838209126
303	0.383196325
304	0.382859542
305	0.3826224083
306	0.3820376648
307	0.3819237416
308	0.3812048465
309	0.3809532361
310	0.3807788476
311	0.3806696869
312	0.3804945146
313	0.379979283
314	0.3797996949
315	0.3796715192
316	0.3792978375
317	0.3790740976
318	0.3787241092
319	0.3786817623
320	0.378175763
321	0.3778559693
322	0.3772228147
323	0.3769411371
324	0.3768385076
325	0.3766638849
326	0.3766081794
327	0.3761165811
328	0.3757869794
329	0.3756352135
330	0.3753094367
331	0.3748666483
332	0.3746880757
333	0.3743252538
334	0.3741771265
335	0.3740024866
336	0.3733035131
337	0.3731426218
338	0.3730668944
339	0.3728161022
340	0.3726782108
341	0.3722039285
342	0.3720821659
343	0.371691042
344	0.3710801506
345	0.3705912242
346	0.3704397695
347	0.3700208838
348	0.3697513168
349	0.3694649889
350	0.3692812559
351	0.3688810784
352	0.3686181841
353	0.3683702678
354	0.3678105812
355	0.367320378
356	0.3668515206
357	0.3662851858
358	0.3659198641
359	0.3652745083
360	0.3651925321
361	0.3650159879
362	0.3648865267
363	0.3644315288
364	0.3641275329
365	0.36395966
366	0.3637606119
367	0.3635249001
368	0.3634531389
369	0.3631418765
370	0.3628891452
371	0.3626638057
372	0.3623287511
373	0.3621515392
374	0.3616871554
375	0.3615676385
376	0.361296003
377	0.3611023395
378	0.3609257007
379	0.3608022342
380	0.3606651024
381	0.3605455553
382	0.3604171145
383	0.3598887651
384	0.3593546109
385	0.3592374422
386	0.3589324377
387	0.3587722556
388	0.3584945271
389	0.3581934593
390	0.358028183
391	0.3578858597
392	0.3573506273
393	0.3569127821
394	0.3567143686
395	0.3564080265
396	0.3562610168
397	0.3561576023
398	0.3558396054
399	0.3556593364
400	0.3555385696
401	0.3552662852
402	0.3551726876
403	0.3550473415
404	0.3548901457
405	0.3546705749
406	0.354443606
407	0.3542250201
408	0.3536842988
409	0.3535966426
410	0.3534249502
411	0.353328193
412	0.3528770727
413	0.3527228651
414	0.3524473992
415	0.3519626527
416	0.3518461048
417	0.3517660496
418	0.351614344
419	0.3515159168
420	0.3512457185
421	0.3510637427
422	0.3509567953
423	0.3506373426
424	0.3505229126
425	0.3503546937
426	0.3501897699
427	0.3497325032
428	0.3496046661
429	0.3494934087
430	0.3491766612
431	0.3487270538
432	0.3486374798
433	0.3483127044
434	0.3479616024
435	0.3478093858
436	0.3476866308
437	0.347389466
438	0.3472817041
439	0.3469980265
440	0.34684031
441	0.3467072674
442	0.3465014319
443	0.3463646549
444	0.3459417875
445	0.3455645362
446	0.3454322392
447	0.3453236301
448	0.3450814003
449	0.3449431527
450	0.3448086932
451	0.3445293812
452	0.3444092111
453	0.3443075748
454	0.3439747461
455	0.3438731257
456	0.3436908608
457	0.343287904
458	0.3431244517
459	0.342906084
460	0.3427268951
461	0.3425832836
462	0.3422865589
463	0.3419909246
464	0.3416455515
465	0.3415339869
466	0.3414485506
467	0.3411016004
468	0.3410303782
469	0.3406608131
470	0.3405611238
471	0.3404815568
472	0.3402970501
473	0.3398407772
474	0.3396257183
475	0.339381924
476	0.3391986171
477	0.3389373808
478	0.3386236529
479	0.3384850101
480	0.338172482
481	0.3380955627
482	0.3379312521
483	0.3378313089
484	0.3377108298
485	0.3376211251
486	0.3375628232
487	0.3374525055
488	0.3373366435
489	0.337101414
490	0.3368865291
491	0.3366850572
492	0.3365878193
493	0.3363084729
494	0.3359663912
495	0.3357709242
496	0.3356795544
497	0.3353297216
498	0.3352233823
499	0.3351535248
500	0.3348753848
501	0.3346930705
502	0.3345135414
503	0.3343151815
504	0.3342358013
505	0.3341298096
506	0.3337719668
507	0.3333226168
508	0.3330514613
509	0.3326628992
510	0.3322448456
511	0.3321766383
512	0.3318996126
513	0.3316044405
514	0.3314525836
515	0.3313395563
516	0.3312052811
517	0.3310077895
518	0.330879516
519	0.3306266474
520	0.3304189162
521	0.3301544456
522	0.3300642858
523	0.3297224273
524	0.3294457413
525	0.3293029912
526	0.3290527633
527	0.3289940188
528	0.3288161279
529	0.3285998852
530	0.3284841662
531	0.328240181
532	0.3281257942
533	0.3280584957
534	0.3277880483
535	0.327684355
536	0.3275510193
537	0.3275045955
538	0.3272929798
539	0.3271768508
540	0.3270486024
541	0.3269111832
542	0.3268278773
543	0.3266889984
544	0.3265870686
545	0.3263725606
546	0.3262063439
547	0.3261298857
548	0.3258687976
549	0.3257719394
550	0.3256652653
551	0.3255605737
552	0.3251750772
553	0.324963247
554	0.3248343808
555	0.3247187311
556	0.3244766958
557	0.3243086952
558	0.3240217395
559	0.3238806791
560	0.3237355485
561	0.3236149151
562	0.3235136673
563	0.323368955
564	0.3232565838
565	0.3231300491
566	0.3228724421
567	0.3227777754
568	0.3225260732
569	0.3224031394
570	0.3222939838
571	0.3222016905
572	0.3220545436
573	0.3219619873
574	0.3216618868
575	0.3215615028
576	0.3214678978
577	0.3213830592
578	0.3213207795
579	0.3211619095
580	0.3210875105
581	0.3209654125
582	0.320839974
583	0.3207486997
584	0.3207011885
585	0.3205861259
586	0.3204609969
587	0.3200278735
588	0.3199641804
589	0.3196757806
590	0.3194039783
591	0.3192173396
592	0.319144292
593	0.3189170029
594	0.3187969007
595	0.3187070766
596	0.3186274484
597	0.3185199513
598	0.3184329282
599	0.3183091646
600	0.3177654901
601	0.3176523351
602	0.3175801304
603	0.3174608872
604	0.3171538588
605	0.3170203334
606	0.3168455147
607	0.3167215261
608	0.3166713553
609	0.3166017055
610	0.3163546266
611	0.3162885342
612	0.3162049664
613	0.3161160666
614	0.3158505687
615	0.3157777198
616	0.3156039148
617	0.3155137353
618	0.3154194825
619	0.3153295398
620	0.3150411854
621	0.3149515116
622	0.3148241639
623	0.314665574
624	0.3146147385
625	0.3145173155
626	0.3142447712
627	0.3138328608
628	0.3137759432
629	0.3135940097
630	0.3134554256
631	0.3131916321
632	0.3131552028
633	0.3129006855
634	0.3126321109
635	0.31237527
636	0.3121478025
637	0.3120090951
638	0.3117517783
639	0.3116420437
640	0.3115590033
641	0.3115244291
642	0.3112862232
643	0.3111721085
644	0.3107698261
645	0.3106347515
646	0.3106042313
647	0.3104754373
648	0.3103741629
649	0.3102756033
650	0.3100525745
651	0.3098105896
652	0.3096216541
653	0.3092677447
654	0.3091694487
655	0.3088489083
656	0.3085569071
657	0.3084193398
658	0.308343129
659	0.3081774115
660	0.3080841644
661	0.3080080638
662	0.3078055181
663	0.3077563546
664	0.3076353667
665	0.3075403901
666	0.3074793109
667	0.3071803423
668	0.3071400267
669	0.3070366033
670	0.3069769628
671	0.3067441485
672	0.3065550957
673	0.3064687118
674	0.3062620878
675	0.3061796371
676	0.3061033925
677	0.3059899414
678	0.3058570861
679	0.305809268
680	0.3057392879
681	0.3056372285
682	0.305339812
683	0.3052251273
684	0.3051541843
685	0.3050726181
686	0.3050208983
687	0.3047497761
688	0.3045716085
689	0.3043323971
690	0.3042571758
691	0.3041622695
692	0.3040952456
693	0.3039761827
694	0.3039015527
695	0.3037532213
696	0.3035608275
697	0.3032180183
698	0.3031196504
699	0.3028990593
700	0.3028253688
701	0.3027369367
702	0.3025966171
703	0.3023976167
704	0.3022779868
705	0.3021664435
706	0.302036435
707	0.301848013
708	0.3017165971
709	0.3016291761
710	0.3015245395
711	0.3010217686
712	0.3009326076
713	0.3008461441
714	0.3007991158
715	0.3007017018
716	0.3006186237
717	0.3004323735
718	0.3003186458
719	0.3002757899
720	0.300183781
721	0.3001143111
722	0.3000416424
723	0.2996961293
724	0.2995780552
725	0.2994987111
726	0.2992116905
727	0.2991341845
728	0.2990272003
729	0.2988713138
730	0.2987897607
731	0.2985946768
732	0.2985021263
733	0.2983815314
734	0.2982706585
735	0.2980929871
736	0.2979140502
737	0.2978589256
738	0.2976778734
739	0.2975877688
740	0.2974983758
741	0.2972927682
742	0.2972420732
743	0.2971407861
744	0.2970312061
745	0.2969538065
746	0.2968628541
747	0.2967847462
748	0.2966867415
749	0.2966145137
750	0.296535596
751	0.2964629753
752	0.296398731
753	0.2963031022
754	0.2961946797
755	0.2959528457
756	0.2957490299
757	0.2954626699
758	0.2953432952
759	0.2952179589
760	0.2950875054
761	0.2948106413
762	0.2946877984
763	0.294606212
764	0.2945436439
765	0.2943013425
766	0.2942489173
767	0.2941970036
768	0.294135996
769	0.2939950491
770	0.2939415667
771	0.293665631
772	0.2934009565
773	0.2931902972
774	0.2928860186
775	0.2927674111
776	0.2926504194
777	0.2924899276
778	0.2923883375
779	0.2921768247
780	0.2920439886
781	0.2918300116
782	0.2916741316
783	0.2914871455
784	0.2912394552
785	0.2911432425
786	0.2910914211
787	0.2908869083
788	0.2907680036
789	0.2906644243
790	0.2905937859
791	0.2905403951
792	0.2904650625
793	0.2903056697
794	0.2900191532
795	0.2899468183
796	0.2898686872
797	0.2896953565
798	0.2894659844
799	0.2893913834
800	0.2893424683
801	0.2892966923
802	0.289131169
803	0.2889674711
804	0.2887099316
805	0.2886061536
806	0.2884736292
807	0.2884090467
808	0.2882148742
809	0.2881844144
810	0.2879803689
811	0.2879059884
812	0.287875336
813	0.2877292724
814	0.2875946816
815	0.2875691466
816	0.2874749795
817	0.2873969806
818	0.2873276181
819	0.2872314661
820	0.2872056852
821	0.2870523931
822	0.2869631064
823	0.2868598712
824	0.2867786379
825	0.2866896843
826	0.2864535581
827	0.2863466927
828	0.2861422189
829	0.2859538672
830	0.2858205911
831	0.2857612877
832	0.2857140222
833	0.2856187642
834	0.2855488905
835	0.2852654789
836	0.2851340594
837	0.2850253593
838	0.2849611828
839	0.2849325802
840	0.2848426572
841	0.2846746603
842	0.2845810748
843	0.2845354432
844	0.2844577635
845	0.2843509507
846	0.2842948425
847	0.2840979022
848	0.2840526562
849	0.2839732018
850	0.2836664631
851	0.2834755653
852	0.2833627477
853	0.2832740092
854	0.2831672416
855	0.2830916197
856	0.2827915084
857	0.2827241269
858	0.2826131562
859	0.282444807
860	0.2821869463
861	0.2820079562
862	0.2819093989
863	0.2818096693
864	0.2816943785
865	0.2814593545
866	0.2812830459
867	0.2812298232
868	0.2811544466
869	0.2811146776
870	0.2810143847
871	0.2808426961
872	0.2807868225
873	0.2806855672
874	0.2804561038
875	0.2804155431
876	0.2801725447
877	0.2800755357
878	0.2799184311
879	0.2798247437
880	0.2797735276
881	0.2796401194
882	0.2795614937
883	0.2793913946
884	0.2793200452
885	0.2792981789
886	0.2792005536
887	0.2789947771
888	0.2786717787
889	0.2786393433
890	0.2785478814
891	0.2784331505
892	0.2783985291
893	0.2781379576
894	0.2781067497
895	0.2779061419
896	0.2777009508
897	0.2775187651
898	0.2772639146
899	0.2771898187
900	0.2771062239
901	0.2769544408
902	0.2768842444
903	0.2767980507
904	0.2767285945
905	0.2766545239
906	0.2765658176
907	0.2765023535
908	0.2763038246
909	0.2762351968
910	0.2761801946
911	0.2761293212
912	0.2760744068
913	0.2760121081
914	0.275959504
915	0.275917975
916	0.2757924462
917	0.2756648986
918	0.2756177623
919	0.2754182566
920	0.2753483939
921	0.2751723139
922	0.2750882681
923	0.2750231274
924	0.2749405737
925	0.2748513163
926	0.274714965
927	0.2746675158
928	0.2744827003
929	0.2743698116
930	0.2742799753
931	0.2742320478
932	0.274037437
933	0.2739723326
934	0.2739082351
935	0.2738693039
936	0.2738032366
937	0.2737265943
938	0.2736534605
939	0.2735730379
940	0.2734928405
941	0.2734169285
942	0.2732668313
943	0.273201958
944	0.2730920678
945	0.2728292964
946	0.2727652888
947	0.2726863398
948	0.272608723
949	0.2725644699
950	0.272493911
951	0.2723467113
952	0.2722299038
953	0.27210116
954	0.2718899161
955	0.2718426252
956	0.2716289217
957	0.2715902808
958	0.2714992123
959	0.2714765213
960	0.2713523298
961	0.2712938375
962	0.2712307437
963	0.2711442671
964	0.2710814481
965	0.2710218168
966	0.2709381013
967	0.2707747819
968	0.2706651761
969	0.270540246
970	0.2704875112
971	0.270434474
972	0.2703137791
973	0.2701469592
974	0.270078245
975	0.2699397916
976	0.2699006678
977	0.2698101707
978	0.2697825387
979	0.2696525472
980	0.2696248489
981	0.2695873749
982	0.2695160627
983	0.2694428558
984	0.2693874384
985	0.2693407385
986	0.2692099551
987	0.2690141498
988	0.2689563445
989	0.2687690991
990	0.2686346799
991	0.2684450554
992	0.2683523982
993	0.2682804115
994	0.268241056
995	0.2681421623
996	0.2680971867
997	0.2680376277
998	0.2678416486
999	0.2677791978
