iter	Passed	Remaining
407	4435	6435
408	4445	6423
409	4454	6410
410	4464	6397
411	4473	6384
412	4482	6371
413	4492	6359
414	4502	6347
415	4513	6336
416	4523	6324
417	4535	6314
418	4544	6301
419	4554	6289
420	4564	6276
421	4573	6263
422	4583	6252
423	4593	6240
424	4603	6227
425	4613	6215
426	4622	6202
427	4631	6189
428	4642	6178
429	4652	6167
430	4661	6154
431	4671	6142
432	4682	6131
433	4693	6121
434	4705	6111
435	4718	6103
436	4729	6092
437	4738	6080
438	4749	6069
439	4761	6059
440	4772	6049
441	4782	6038
442	4792	6025
443	4802	6014
444	4813	6003
445	4824	5992
446	4835	5981
447	4845	5969
448	4855	5958
449	4865	5946
450	4875	5935
451	4886	5924
452	4897	5913
453	4907	5902
454	4917	5890
455	4927	5878
456	4938	5868
457	4949	5857
458	4959	5846
459	4970	5834
460	4980	5822
461	4990	5811
462	5001	5801
463	5012	5790
464	5022	5778
465	5032	5766
466	5043	5756
467	5054	5746
468	5065	5734
469	5075	5723
470	5086	5712
471	5096	5701
472	5106	5689
473	5117	5678
474	5127	5667
475	5137	5655
476	5147	5643
477	5157	5632
478	5167	5620
479	5177	5609
480	5187	5597
481	5198	5586
482	5209	5576
483	5220	5565
484	5230	5553
485	5240	5542
486	5252	5532
487	5262	5520
488	5272	5509
489	5282	5498
490	5292	5486
491	5304	5476
492	5314	5464
493	5324	5453
494	5334	5442
495	5345	5431
496	5355	5420
497	5365	5408
498	5376	5397
499	5386	5386
500	5396	5375
501	5406	5363
502	5416	5352
503	5426	5340
504	5436	5329
505	5448	5318
506	5458	5307
507	5467	5295
508	5478	5284
509	5488	5273
510	5499	5262
511	5509	5251
512	5519	5240
513	5529	5228
514	5540	5217
515	5550	5206
516	5560	5194
517	5569	5182
518	5580	5171
519	5590	5160
520	5600	5148
521	5610	5137
522	5621	5126
523	5631	5115
524	5641	5104
525	5652	5093
526	5662	5082
527	5672	5071
528	5682	5059
529	5692	5047
530	5702	5036
531	5713	5025
532	5723	5014
533	5733	5003
534	5744	4993
535	5754	4981
536	5765	4970
537	5775	4959
538	5785	4947
539	5794	4936
540	5805	4925
541	5817	4915
542	5827	4904
543	5837	4893
544	5848	4882
545	5858	4871
546	5868	4860
547	5878	4849
548	5888	4837
549	5899	4826
550	5909	4815
551	5920	4805
552	5930	4793
553	5941	4783
554	5953	4773
555	5964	4762
556	5973	4751
557	5984	4740
558	5995	4729
559	6005	4718
560	6015	4707
561	6026	4696
562	6035	4685
563	6046	4673
564	6056	4663
565	6066	4652
566	6077	4641
567	6088	4630
568	6098	4619
569	6108	4608
570	6119	4597
571	6129	4586
572	6139	4575
573	6149	4564
