iter	Passed	Remaining
268	2843	7726
269	2853	7714
270	2863	7704
271	2874	7693
272	2884	7680
273	2893	7667
274	2902	7652
275	2912	7640
276	2922	7627
277	2932	7615
278	2941	7602
279	2951	7589
280	2961	7578
281	2972	7567
282	2982	7555
283	2991	7541
284	3000	7528
285	3010	7516
286	3020	7504
287	3030	7493
288	3040	7481
289	3050	7468
290	3059	7454
291	3068	7440
292	3078	7427
293	3087	7414
294	3097	7401
295	3106	7388
296	3116	7375
297	3125	7362
298	3135	7350
299	3145	7338
300	3154	7326
301	3165	7316
302	3175	7304
303	3184	7291
304	3194	7279
305	3203	7266
306	3213	7253
307	3222	7240
308	3232	7229
309	3243	7219
310	3252	7206
311	3261	7192
312	3271	7181
313	3281	7169
314	3290	7156
315	3300	7144
316	3310	7132
317	3319	7118
318	3329	7108
319	3339	7097
320	3349	7085
321	3359	7073
322	3369	7062
323	3379	7050
324	3389	7039
325	3399	7027
326	3408	7015
327	3418	7003
328	3427	6991
329	3437	6979
330	3447	6968
331	3457	6956
332	3466	6944
333	3476	6932
334	3485	6919
335	3495	6906
336	3506	6897
337	3516	6886
338	3526	6875
339	3536	6864
340	3545	6851
341	3555	6840
342	3564	6828
343	3574	6816
344	3584	6804
345	3593	6791
346	3602	6779
347	3612	6768
348	3622	6756
349	3632	6745
350	3642	6734
351	3652	6723
352	3662	6713
353	3673	6703
354	3683	6692
355	3693	6681
356	3702	6669
357	3712	6658
358	3722	6647
359	3733	6637
360	3743	6626
361	3753	6614
362	3762	6603
363	3774	6594
364	3785	6585
365	3795	6575
366	3805	6564
367	3815	6551
368	3824	6539
369	3835	6530
370	3845	6520
371	3855	6509
372	3865	6498
373	3875	6487
374	3885	6476
375	3895	6465
376	3906	6454
377	3916	6443
378	3927	6435
379	3937	6424
380	3947	6412
381	3957	6402
382	3967	6391
383	3977	6381
384	3987	6370
385	3997	6358
386	4007	6347
387	4017	6336
388	4028	6327
389	4037	6315
390	4047	6304
391	4058	6294
392	4068	6283
393	4079	6274
394	4088	6262
395	4098	6251
396	4108	6241
397	4118	6229
398	4127	6217
399	4137	6205
400	4146	6193
401	4156	6182
402	4165	6171
403	4175	6159
404	4184	6148
405	4194	6136
406	4205	6126
407	4214	6114
408	4224	6103
409	4233	6092
410	4243	6081
411	4254	6071
412	4264	6061
413	4274	6050
414	4284	6040
415	4294	6028
416	4304	6018
417	4314	6007
418	4323	5995
419	4333	5984
420	4343	5973
421	4352	5961
422	4362	5950
423	4372	5940
424	4381	5927
425	4391	5916
426	4400	5905
427	4409	5893
428	4419	5882
429	4428	5870
430	4437	5858
431	4446	5846
432	4455	5834
433	4464	5822
434	4475	5812
435	4484	5801
436	4494	5789
437	4505	5780
438	4514	5769
439	4524	5758
440	4534	5747
441	4544	5736
442	4554	5726
443	4564	5715
444	4573	5704
445	4583	5693
446	4593	5682
447	4602	5670
448	4613	5660
449	4623	5650
450	4632	5638
451	4641	5627
452	4650	5615
453	4660	5604
454	4669	5593
455	4679	5582
456	4688	5571
457	4699	5560
458	4708	5549
459	4719	5540
460	4729	5529
461	4738	5518
462	4748	5507
463	4758	5496
464	4767	5485
465	4777	5474
466	4787	5464
467	4797	5453
468	4806	5442
469	4816	5431
470	4825	5419
471	4835	5408
472	4845	5398
473	4855	5387
474	4864	5376
475	4874	5365
476	4884	5355
477	4893	5344
478	4903	5332
479	4912	5322
480	4922	5311
481	4932	5300
482	4942	5290
483	4952	5279
484	4961	5268
485	4971	5257
486	4980	5246
487	4989	5235
488	4999	5224
489	5008	5213
490	5018	5202
491	5028	5192
492	5038	5181
493	5047	5170
494	5057	5159
495	5066	5148
496	5076	5138
497	5086	5127
498	5095	5115
499	5105	5105
500	5115	5095
501	5125	5084
502	5136	5074
503	5146	5064
504	5156	5053
505	5165	5043
506	5175	5032
507	5185	5022
508	5194	5011
509	5204	5000
510	5213	4989
511	5223	4978
512	5233	4968
513	5243	4957
514	5252	4946
515	5262	4936
516	5272	4925
517	5281	4914
518	5291	4904
519	5301	4893
520	5311	4883
521	5322	4873
522	5331	4862
523	5341	4852
524	5351	4841
525	5360	4830
526	5370	4820
527	5380	4810
528	5390	4799
529	5400	4788
530	5409	4778
531	5420	4768
532	5430	4757
533	5439	4747
534	5449	4736
535	5459	4726
536	5469	4715
537	5479	4705
538	5488	4694
539	5499	4684
540	5508	4673
541	5518	4663
542	5529	4653
543	5539	4643
544	5549	4632
545	5559	4622
546	5569	4612
547	5579	4602
548	5589	4591
549	5600	4582
550	5610	4572
551	5620	4561
552	5630	4551
553	5641	4541
554	5651	4531
555	5661	4521
556	5671	4510
557	5681	4500
558	5692	4490
559	5702	4480
560	5712	4470
561	5724	4461
562	5734	4450
563	5744	4440
564	5754	4430
565	5765	4420
566	5776	4410
567	5786	4400
568	5796	4390
569	5806	4380
570	5816	4370
571	5826	4360
572	5837	4349
573	5847	4339
574	5857	4329
575	5867	4318
576	5877	4308
577	5886	4297
578	5896	4287
579	5906	4277
580	5916	4266
581	5925	4256
582	5938	4247
583	5948	4237
584	5958	4226
585	5968	4216
586	5977	4205
587	5987	4195
588	5997	4185
589	6008	4175
590	6018	4164
591	6028	4154
592	6038	4144
593	6048	4134
594	6058	4124
595	6069	4113
596	6078	4103
597	6088	4092
598	6098	4082
599	6107	4071
600	6117	4061
601	6128	4051
602	6137	4040
603	6146	4030
604	6156	4019
605	6166	4009
606	6176	3998
607	6185	3988
608	6195	3977
609	6204	3967
610	6214	3956
611	6224	3946
612	6234	3935
613	6244	3925
614	6254	3915
615	6264	3905
616	6275	3895
617	6284	3884
618	6294	3874
619	6304	3864
620	6313	3853
621	6323	3842
622	6333	3832
623	6342	3821
624	6352	3811
625	6362	3801
626	6372	3790
627	6382	3780
628	6391	3769
629	6402	3760
630	6412	3749
631	6421	3739
632	6431	3728
633	6441	3718
634	6451	3708
635	6461	3697
636	6470	3687
637	6480	3677
638	6490	3666
639	6500	3656
640	6509	3645
641	6518	3635
642	6528	3624
643	6538	3614
644	6548	3603
645	6557	3593
646	6566	3582
647	6577	3572
648	6586	3562
649	6596	3552
650	6606	3541
651	6617	3531
652	6627	3521
653	6636	3511
654	6646	3500
655	6655	3490
656	6665	3479
657	6675	3469
658	6686	3460
659	6696	3449
660	6705	3439
661	6715	3428
662	6725	3418
663	6734	3407
664	6743	3397
665	6753	3387
666	6763	3376
667	6772	3366
668	6783	3356
669	6793	3346
670	6803	3335
671	6813	3325
672	6822	3314
673	6832	3304
674	6842	3294
675	6851	3284
676	6862	3274
677	6871	3263
678	6880	3252
679	6890	3242
680	6899	3232
681	6909	3221
682	6918	3211
683	6929	3201
684	6938	3190
685	6948	3180
686	6957	3170
687	6967	3159
688	6977	3149
689	6987	3139
690	6997	3129
691	7007	3118
692	7017	3108
693	7026	3098
694	7036	3087
695	7046	3077
696	7055	3067
697	7065	3056
698	7074	3046
699	7084	3036
700	7094	3025
701	7103	3015
702	7113	3005
703	7122	2994
704	7132	2984
705	7142	2974
706	7151	2963
707	7161	2953
708	7170	2943
709	7180	2932
710	7189	2922
711	7199	2912
712	7209	2901
713	7219	2891
714	7229	2881
715	7239	2871
716	7248	2861
717	7258	2850
718	7267	2840
719	7277	2830
720	7286	2819
721	7296	2809
722	7306	2799
723	7315	2788
724	7325	2778
725	7335	2768
726	7345	2758
727	7354	2747
728	7364	2737
729	7374	2727
730	7384	2717
731	7393	2707
732	7403	2696
733	7413	2686
734	7424	2676
735	7434	2666
736	7443	2656
737	7452	2645
738	7462	2635
739	7471	2625
740	7480	2614
741	7489	2604
742	7499	2593
743	7508	2583
744	7518	2573
745	7528	2563
746	7538	2553
747	7548	2542
748	7557	2532
749	7567	2522
750	7577	2512
751	7586	2501
752	7596	2491
753	7606	2481
754	7616	2471
755	7626	2461
756	7636	2451
757	7646	2441
758	7656	2431
759	7665	2420
760	7676	2410
761	7686	2400
762	7695	2390
763	7705	2380
764	7714	2369
765	7725	2359
766	7734	2349
767	7744	2339
768	7754	2329
769	7764	2319
770	7774	2309
771	7784	2298
772	7793	2288
773	7803	2278
774	7813	2268
775	7824	2258
776	7833	2248
777	7843	2238
778	7853	2227
779	7863	2218
780	7873	2207
781	7883	2197
782	7893	2187
783	7903	2177
784	7912	2167
785	7923	2157
786	7932	2147
787	7942	2136
788	7951	2126
789	7961	2116
790	7970	2106
791	7980	2095
792	7990	2085
793	8006	2077
794	8018	2067
795	8032	2058
796	8047	2049
797	8057	2039
798	8071	2030
799	8081	2020
800	8093	2010
801	8105	2001
802	8118	1991
803	8127	1981
804	8137	1971
805	8147	1960
806	8157	1950
807	8166	1940
808	8176	1930
809	8185	1920
810	8195	1909
811	8205	1899
812	8215	1889
813	8225	1879
814	8234	1869
815	8243	1858
816	8252	1848
817	8262	1838
818	8271	1828
819	8281	1817
820	8290	1807
821	8300	1797
822	8310	1787
823	8320	1777
824	8330	1767
825	8340	1756
826	8350	1746
827	8359	1736
828	8369	1726
829	8379	1716
830	8389	1706
831	8398	1695
832	8408	1685
833	8418	1675
834	8428	1665
835	8438	1655
836	8448	1645
837	8458	1635
838	8468	1625
839	8477	1614
840	8487	1604
841	8497	1594
842	8506	1584
843	8516	1574
844	8526	1563
845	8535	1553
846	8545	1543
847	8554	1533
848	8564	1523
849	8573	1512
850	8582	1502
851	8592	1492
852	8602	1482
853	8612	1472
854	8621	1462
855	8631	1451
856	8640	1441
857	8649	1431
858	8659	1421
859	8669	1411
860	8679	1401
861	8688	1391
862	8698	1380
863	8708	1370
864	8717	1360
865	8727	1350
866	8737	1340
867	8746	1330
868	8755	1319
869	8765	1309
870	8775	1299
871	8785	1289
872	8794	1279
873	8803	1269
874	8813	1259
875	8823	1248
876	8833	1238
877	8843	1228
878	8853	1218
879	8863	1208
880	8873	1198
881	8883	1188
882	8893	1178
883	8903	1168
884	8912	1158
885	8922	1148
886	8931	1137
887	8941	1127
888	8950	1117
889	8959	1107
890	8969	1097
891	8979	1087
892	8988	1077
893	8998	1066
894	9007	1056
895	9017	1046
896	9026	1036
897	9036	1026
898	9045	1016
899	9055	1006
900	9065	996
901	9074	985
902	9084	975
903	9094	965
904	9103	955
905	9113	945
906	9123	935
907	9133	925
908	9143	915
909	9153	905
910	9163	895
911	9172	885
912	9182	875
913	9192	864
914	9201	854
915	9211	844
916	9220	834
917	9230	824
918	9240	814
919	9250	804
920	9259	794
921	9269	784
922	9279	774
923	9288	764
924	9298	753
925	9308	743
926	9318	733
927	9327	723
928	9337	713
929	9347	703
930	9357	693
931	9367	683
932	9376	673
933	9386	663
934	9396	653
935	9405	643
936	9415	633
937	9424	622
938	9434	612
939	9444	602
940	9453	592
941	9463	582
942	9473	572
943	9482	562
944	9492	552
945	9502	542
946	9511	532
947	9521	522
948	9531	512
949	9540	502
950	9550	492
951	9559	482
952	9569	471
953	9578	461
954	9588	451
955	9598	441
956	9607	431
957	9616	421
958	9626	411
959	9637	401
960	9646	391
961	9656	381
962	9665	371
963	9675	361
964	9686	351
965	9695	341
966	9705	331
967	9714	321
968	9724	311
969	9734	301
970	9744	291
971	9753	280
972	9763	270
973	9773	260
974	9783	250
975	9794	240
976	9804	230
977	9813	220
978	9823	210
979	9833	200
980	9842	190
981	9852	180
982	9862	170
983	9872	160
984	9882	150
985	9892	140
986	9901	130
987	9911	120
988	9922	110
989	9931	100
990	9940	90
991	9950	80
992	9960	70
993	9970	60
994	9979	50
995	9989	40
996	9999	30
997	10009	20
998	10018	10
999	10028	0
