iter	Passed	Remaining
407	4512	6547
408	4523	6536
409	4535	6526
410	4546	6516
411	4557	6503
412	4567	6491
413	4579	6482
414	4590	6471
415	4601	6459
416	4611	6447
417	4622	6436
418	4633	6425
419	4643	6412
420	4654	6401
421	4666	6391
422	4677	6380
423	4688	6368
424	4698	6356
425	4709	6345
426	4720	6335
427	4732	6324
428	4742	6312
429	4752	6300
430	4763	6288
431	4774	6277
432	4786	6267
433	4799	6258
434	4810	6247
435	4822	6238
436	4834	6228
437	4846	6218
438	4857	6208
439	4870	6198
440	4881	6188
441	4894	6179
442	4905	6167
443	4915	6155
444	4926	6144
445	4939	6135
446	4951	6125
447	4962	6114
448	4972	6101
449	4984	6091
450	4996	6081
451	5007	6070
452	5017	6059
453	5028	6047
454	5039	6036
455	5050	6024
456	5060	6012
457	5071	6001
458	5082	5990
459	5092	5978
460	5105	5968
461	5116	5958
462	5127	5947
463	5137	5935
464	5150	5925
465	5162	5915
466	5174	5906
467	5185	5894
468	5195	5882
469	5206	5871
470	5218	5860
471	5228	5848
472	5239	5837
473	5250	5826
474	5261	5815
475	5272	5804
476	5283	5793
477	5294	5781
478	5304	5769
479	5314	5757
480	5326	5746
481	5337	5735
482	5347	5724
483	5358	5712
484	5369	5702
485	5382	5692
486	5392	5680
487	5403	5669
488	5416	5659
489	5428	5649
490	5441	5640
491	5452	5629
492	5464	5619
493	5475	5608
494	5487	5598
495	5499	5587
496	5509	5576
497	5520	5564
498	5533	5555
499	5543	5543
500	5554	5532
501	5565	5520
502	5575	5508
503	5586	5498
504	5598	5487
505	5609	5476
506	5619	5464
507	5629	5452
508	5642	5442
509	5652	5431
510	5663	5419
511	5674	5408
512	5685	5397
513	5697	5386
514	5707	5375
515	5719	5364
516	5732	5355
517	5746	5347
518	5759	5338
519	5771	5327
520	5782	5315
521	5793	5305
522	5804	5294
523	5816	5283
524	5828	5273
525	5838	5261
526	5849	5249
527	5860	5239
528	5873	5229
529	5883	5217
530	5895	5206
531	5906	5195
532	5917	5185
533	5928	5173
534	5939	5162
535	5952	5152
536	5964	5142
537	5976	5131
538	5987	5120
539	5998	5109
540	6010	5099
541	6021	5088
542	6032	5077
543	6044	5067
544	6056	5056
545	6067	5045
546	6077	5033
547	6088	5022
548	6099	5010
549	6110	4999
550	6121	4987
551	6131	4976
552	6141	4964
553	6153	4953
554	6164	4942
555	6175	4931
556	6185	4919
557	6196	4907
558	6206	4896
559	6216	4884
560	6226	4872
561	6236	4860
562	6248	4850
563	6259	4839
564	6270	4827
565	6282	4817
566	6294	4806
567	6306	4796
568	6317	4785
569	6329	4774
570	6342	4765
571	6354	4754
572	6366	4744
573	6378	4733
574	6390	4723
575	6401	4712
576	6415	4702
577	6426	4692
578	6439	4682
579	6452	4672
580	6466	4663
581	6478	4652
582	6489	4641
583	6500	4630
584	6513	4620
585	6524	4609
586	6534	4597
587	6545	4586
588	6556	4575
589	6567	4563
590	6577	4551
591	6587	4540
592	6598	4528
593	6609	4517
594	6620	4506
595	6631	4494
596	6641	4483
597	6652	4471
598	6662	4460
599	6673	4448
600	6683	4437
601	6693	4425
602	6704	4413
603	6714	4402
604	6726	4391
605	6736	4379
606	6747	4368
607	6757	4356
608	6768	4345
609	6778	4333
610	6789	4322
611	6799	4311
612	6809	4299
613	6819	4287
614	6830	4275
615	6841	4264
616	6852	4253
617	6863	4242
618	6874	4231
619	6885	4220
620	6895	4208
621	6907	4197
622	6918	4186
623	6928	4174
624	6939	4163
625	6951	4153
626	6961	4141
627	6972	4129
628	6983	4119
629	6994	4107
630	7004	4096
631	7015	4085
632	7027	4074
633	7077	4085
634	7096	4079
635	7106	4067
636	7116	4055
637	7126	4043
638	7136	4031
639	7147	4020
640	7158	4009
641	7168	3997
642	7178	3985
643	7189	3974
644	7198	3961
645	7208	3949
646	7218	3938
647	7228	3926
648	7238	3914
649	7248	3903
650	7258	3891
651	7268	3879
652	7278	3867
653	7289	3856
654	7299	3844
655	7309	3832
656	7319	3821
657	7329	3809
658	7339	3797
659	7350	3786
660	7360	3774
661	7370	3763
662	7381	3751
663	7390	3739
664	7401	3728
665	7412	3717
666	7423	3706
667	7433	3694
668	7444	3683
669	7454	3671
670	7464	3660
671	7475	3648
672	7487	3637
673	7497	3626
674	7507	3614
675	7519	3604
676	7530	3592
677	7541	3581
678	7551	3570
679	7563	3559
680	7574	3548
681	7585	3536
682	7595	3525
683	7606	3514
684	7617	3502
685	7627	3491
686	7638	3480
687	7649	3469
688	7660	3457
