iter	MultiClass
643	0.3149445113
644	0.3148339877
645	0.314437723
646	0.3144133729
647	0.314142343
648	0.3140137481
649	0.3139463689
650	0.3138657428
651	0.3136297992
652	0.3132215479
653	0.3128598849
654	0.3125435606
655	0.3122138636
656	0.3119033734
657	0.3118498032
658	0.311755057
659	0.3115361133
660	0.3114331719
661	0.3113668393
662	0.3112922527
663	0.3110953319
664	0.3108738371
665	0.3107683213
666	0.3106922729
667	0.3105906227
668	0.3105056375
669	0.310440177
670	0.3103662047
671	0.3101106382
672	0.3099911005
673	0.3099110009
674	0.309703353
675	0.3096114301
676	0.3095340501
677	0.3094547393
678	0.3092455261
679	0.3091884109
680	0.3090894133
681	0.3090007666
682	0.3085598123
683	0.3083579527
684	0.3083050744
685	0.30820064
686	0.3080817356
687	0.3077713582
688	0.3076971613
689	0.3076391074
690	0.3075378816
691	0.3074488622
692	0.3070580184
693	0.3069122453
694	0.3068170726
695	0.306659382
696	0.3063779759
697	0.3061782554
698	0.3058306658
699	0.3055271602
700	0.3053932676
701	0.3052807823
702	0.305142782
703	0.3050722614
704	0.3049560212
705	0.3047133413
706	0.304431293
707	0.3043403998
708	0.3039610792
709	0.3037365437
710	0.3036382036
711	0.3035687366
712	0.303439977
713	0.303367891
714	0.3032922024
715	0.3031892053
716	0.3031067345
717	0.3029993039
718	0.3027153335
719	0.3026611394
720	0.3025087896
721	0.3023417386
722	0.3023074191
723	0.3020724692
724	0.3020395086
725	0.3019227838
726	0.301627101
727	0.3015617911
728	0.3014252866
729	0.301342554
730	0.3012084768
731	0.3011203099
732	0.3008338811
733	0.3006115013
734	0.300350771
735	0.3002113347
736	0.3000243781
737	0.2999718932
738	0.2998986092
739	0.2998356281
740	0.2997589563
741	0.2994213709
742	0.2993708891
743	0.2992545089
744	0.2990928206
745	0.29903326
746	0.2989452517
747	0.2987996223
748	0.2986952511
749	0.2986137928
750	0.2985566981
751	0.2984620335
752	0.2983822826
753	0.2982944343
754	0.298121651
755	0.2978536021
756	0.2977532648
757	0.2975159926
758	0.2973432311
759	0.2971251288
760	0.2970514228
761	0.2969892237
762	0.296933215
763	0.2967646151
764	0.2966579709
765	0.2963314481
766	0.296227342
767	0.2961521673
768	0.2960844495
769	0.2959493382
770	0.2959093135
771	0.2958165131
772	0.2957557969
773	0.2956943853
774	0.2954030096
775	0.2953469703
776	0.2952304031
777	0.2950220033
778	0.2948894305
779	0.2947963848
780	0.2947152641
781	0.2944661046
782	0.2943673011
783	0.2942731382
784	0.2940806447
785	0.2938429549
786	0.2937461476
787	0.2935814292
788	0.2934504175
789	0.2933157714
790	0.2932303274
791	0.293142575
792	0.2930150587
793	0.2929037762
794	0.2925552863
795	0.2924827047
796	0.2923824515
797	0.2923296696
798	0.2919839956
799	0.2917440841
800	0.2916825378
801	0.2916127573
802	0.2914729848
803	0.2911960268
804	0.2911656507
805	0.2911324946
806	0.2910366876
807	0.2908507916
808	0.2907343348
809	0.2906988296
810	0.2904969917
811	0.290420498
812	0.2903125322
813	0.2901765276
814	0.2901007061
815	0.2900720408
816	0.2899657167
817	0.2898263984
818	0.2897635238
819	0.2896674097
820	0.2895506673
821	0.2893834468
822	0.2891844728
823	0.2891106881
824	0.2890079978
825	0.2889459025
826	0.2887031911
827	0.2885868806
828	0.2884989392
829	0.288170227
830	0.2881109039
831	0.2879773819
832	0.2879026856
833	0.287854872
834	0.2875843665
835	0.287386062
836	0.2873156258
837	0.2872602149
838	0.2871860244
839	0.2871287477
840	0.2870513815
841	0.2869680246
842	0.2868599061
843	0.2867433903
844	0.2866902092
845	0.2866196528
846	0.2865837651
847	0.2864429906
848	0.2864093688
849	0.2863363638
850	0.2860213708
851	0.2857283884
852	0.2856726332
853	0.2856228125
854	0.2854705764
855	0.2853936383
856	0.2852201219
857	0.2850946811
858	0.2848391227
859	0.2847634362
860	0.2846426133
861	0.28430314
862	0.2841300404
863	0.2838395911
864	0.2837720311
865	0.2835583274
866	0.2834819431
867	0.283408237
868	0.2833416902
869	0.2832883244
870	0.2832156457
871	0.2830104715
872	0.2829485174
873	0.2828135223
874	0.2825522781
875	0.2824783032
876	0.2821816314
877	0.2820955019
878	0.2819663151
879	0.2818680781
880	0.281790134
881	0.2817362871
882	0.281630085
883	0.281507501
884	0.2814233351
885	0.2812954491
886	0.2811958182
887	0.281032262
888	0.2809806367
889	0.280945126
890	0.28090426
891	0.2807931349
892	0.2807698146
893	0.280488131
894	0.2804337268
895	0.280372624
896	0.2801206998
897	0.2800466187
898	0.2799438624
899	0.2798697762
900	0.2797982124
901	0.2795869675
902	0.2795207224
903	0.2793867979
904	0.279326059
905	0.2792171353
906	0.2791036131
907	0.2790244699
908	0.2788492673
909	0.278800924
910	0.2787548121
911	0.278702204
912	0.2786258133
913	0.278424651
914	0.2783618451
915	0.2782261198
916	0.2780703774
917	0.2778708026
918	0.2778231074
919	0.2775538413
920	0.2774665523
921	0.277394739
922	0.277293351
923	0.2772401086
924	0.2771793061
925	0.2771040247
926	0.2770192318
927	0.276949228
928	0.2768723306
929	0.2767435797
930	0.2766853896
931	0.2766315931
932	0.2764302356
933	0.2762705242
934	0.2760999137
935	0.2760339778
936	0.2759323074
937	0.2756703703
938	0.2755865393
939	0.2754624972
940	0.275357435
941	0.2752640184
942	0.2750509771
943	0.274956132
944	0.2748590082
945	0.274777855
946	0.2747052897
947	0.274617858
948	0.2745713302
949	0.2743615782
950	0.2742648548
951	0.2739293638
952	0.2736892406
953	0.2735843519
954	0.2733463797
955	0.2733137671
956	0.2731762531
957	0.2731077132
958	0.2730331901
959	0.2728986651
960	0.2728068469
961	0.272713479
962	0.272649793
963	0.2725296966
964	0.2724325279
965	0.272362832
966	0.2723059004
967	0.272158562
968	0.2720352912
969	0.2719506058
970	0.2719004218
971	0.27185084
972	0.2716870219
973	0.2716064724
974	0.2715384038
975	0.2714034433
976	0.2713311059
977	0.2712830722
978	0.2712271209
979	0.2711429437
980	0.2711148981
981	0.2710411428
982	0.2709893037
983	0.2708222589
984	0.2707574933
985	0.2707209777
986	0.270603025
987	0.2704127936
988	0.2703569686
989	0.2700898995
990	0.2698535716
991	0.2696102571
992	0.2695131055
993	0.269396557
994	0.2693573673
995	0.2693225347
996	0.2691438564
997	0.269105253
998	0.2690582606
999	0.2688729639
