iter	MultiClass
405	0.4136370009
406	0.4130172751
407	0.4128625845
408	0.4124526055
409	0.4122858497
410	0.4120500199
411	0.4113462586
412	0.4108136596
413	0.410276408
414	0.4101547775
415	0.4099849619
416	0.4099220411
417	0.4097745247
418	0.4095048254
419	0.4089383776
420	0.4087302401
421	0.4086717068
422	0.4085198862
423	0.4082734724
424	0.407935919
425	0.4077075292
426	0.4073444624
427	0.4071288151
428	0.4066784858
429	0.4065122132
430	0.4062399055
431	0.4057948715
432	0.4051388492
433	0.4050547625
434	0.4048329391
435	0.4044021661
436	0.4040283385
437	0.4038902045
438	0.4035335135
439	0.4033389544
440	0.4032618964
441	0.4030720746
442	0.4028854953
443	0.4027377317
444	0.4024617773
445	0.4023219415
446	0.402188526
447	0.401516288
448	0.4014341028
449	0.4009809869
450	0.4008093213
451	0.4004552609
452	0.4002964868
453	0.4001531928
454	0.4000162845
455	0.3998289067
456	0.3994724528
457	0.3992017355
458	0.3990886714
459	0.3990180021
460	0.398660558
461	0.3985082034
462	0.3983369997
463	0.3979850357
464	0.3975440578
465	0.3974089377
466	0.397280077
467	0.3970277033
468	0.3968140114
469	0.3966610057
470	0.3963789013
471	0.3961033618
472	0.3958836972
473	0.3957315669
474	0.3956147686
475	0.3952861634
476	0.3951117468
477	0.3950042864
478	0.394846388
479	0.3947262967
480	0.3945295813
481	0.3943088463
482	0.3940562843
483	0.3938567705
484	0.3936621335
485	0.3935080389
486	0.3932855849
487	0.3931600329
488	0.3924547192
489	0.3923785259
490	0.3922651517
491	0.3919893954
492	0.3916833232
493	0.3914868009
494	0.391254455
495	0.3910987933
496	0.390718177
497	0.390384839
498	0.3901208904
499	0.3899596063
500	0.3896478272
501	0.3892698134
502	0.3890265264
503	0.3886236736
504	0.3883475655
505	0.3882068827
506	0.3880199366
507	0.3878725481
508	0.387726529
509	0.3875857682
510	0.3875001988
511	0.3873937764
512	0.3873118364
513	0.3871139947
514	0.386970036
515	0.3867873153
516	0.386375905
517	0.3862040992
518	0.3856528677
519	0.3854886903
520	0.3853284145
521	0.3848369711
522	0.3845661547
523	0.3844279478
524	0.3839130529
525	0.3837867635
526	0.3836593305
527	0.3835480209
528	0.3834609899
529	0.3832901832
530	0.3830768699
531	0.3829172887
532	0.3828065494
533	0.382436568
534	0.3823020679
535	0.3821265245
536	0.3818417593
537	0.3816808388
538	0.3815589504
539	0.381269371
540	0.3810913822
541	0.3806379732
542	0.3805550942
543	0.3804442796
544	0.3803189675
545	0.3802146875
546	0.3801035376
547	0.3798059793
548	0.379671857
549	0.3792644441
550	0.3790001101
551	0.3787636197
552	0.3785781051
553	0.3784961022
554	0.3783620974
555	0.3780825372
556	0.3779556816
557	0.3775467326
558	0.3773787077
559	0.3771144476
560	0.3769469532
561	0.3767604947
562	0.3766172027
563	0.3764664053
564	0.3763778293
565	0.3761211347
566	0.3757361676
567	0.3753810356
568	0.3751860404
569	0.3750308726
570	0.3748880561
571	0.3747525602
572	0.3747105661
573	0.3745619145
574	0.3742177248
575	0.3741307385
576	0.3739524711
577	0.3738199219
578	0.3735948338
579	0.3734912276
580	0.3733404454
581	0.3732377916
582	0.3731293613
583	0.3729414947
584	0.372817382
585	0.3724419823
586	0.3722263622
587	0.3720923822
588	0.3719427443
589	0.3717764179
590	0.3714289309
591	0.3709836138
592	0.3707619134
593	0.3706398834
594	0.3703454457
595	0.3702747118
596	0.3699746303
597	0.3697563982
598	0.369596489
599	0.3694503769
600	0.3693006522
601	0.368926104
602	0.3688761202
603	0.368810367
604	0.3686747832
605	0.3684251197
606	0.3681037465
607	0.3679958638
608	0.3678780318
609	0.367468232
610	0.3673311683
611	0.3671690271
612	0.3670691062
613	0.3669110633
614	0.3667707787
615	0.3666829801
616	0.3665875167
617	0.366458598
618	0.3663790017
619	0.3661542469
620	0.3660690191
621	0.3658898876
622	0.3657337756
623	0.3655423177
624	0.3652938732
625	0.3652158967
626	0.3651050028
627	0.3649843193
628	0.3646423337
629	0.3645002116
630	0.3643988469
631	0.3642881038
632	0.3642297157
633	0.3641491382
634	0.3640497199
635	0.3638761953
636	0.3637084539
637	0.3635824557
638	0.3634815424
639	0.3632574671
640	0.362981424
641	0.3629479483
642	0.3628925005
643	0.3626834992
644	0.3625425934
645	0.3623658984
646	0.3620628139
647	0.3618158069
648	0.3612926731
649	0.3611525093
650	0.3608640524
651	0.3607180586
652	0.3606467326
653	0.3605482423
654	0.3604813465
655	0.3601534002
656	0.3598142645
657	0.35941347
658	0.3592914802
659	0.3591940617
660	0.3590535618
661	0.3589317747
662	0.3588024861
663	0.3586484765
664	0.3586043763
665	0.3585013285
666	0.358378484
667	0.3582686861
668	0.3582136281
669	0.3581085207
670	0.3578588255
671	0.3577797938
672	0.3577068756
673	0.3576003175
674	0.3572696047
675	0.3571650603
676	0.3571150543
677	0.3569219829
678	0.3568119071
679	0.3566838572
680	0.3565655022
681	0.3564673398
682	0.3563407439
683	0.3562341629
684	0.3561346067
685	0.3558185039
686	0.3557008558
687	0.3555370548
688	0.3553784763
689	0.3552981877
690	0.3552523432
691	0.3550712153
692	0.3549739641
693	0.3547968265
694	0.3547129753
695	0.3545502202
696	0.3544332939
697	0.3541510621
698	0.3538850993
699	0.3537739838
700	0.3532785525
701	0.3531861944
702	0.3530138996
703	0.3529156616
704	0.3528187627
705	0.3525591386
706	0.3523235256
707	0.3520755519
708	0.3519738975
709	0.3517005424
710	0.3513967369
711	0.3512668861
712	0.351120296
713	0.3510074663
714	0.3509479486
715	0.350860793
716	0.3507598872
717	0.350690415
718	0.3505881947
719	0.3504226632
720	0.350267609
721	0.3501034182
722	0.3500061511
723	0.3499396691
724	0.349640752
725	0.3496046013
726	0.3494943419
727	0.3492262147
728	0.3491491067
729	0.3489993628
730	0.348639771
731	0.3485389981
732	0.3484779451
733	0.3482490568
734	0.3478601834
735	0.3476870254
736	0.3474600309
737	0.3472796269
738	0.3472217983
739	0.3470603082
740	0.3469529529
741	0.3467878227
742	0.3466817686
743	0.3465223754
744	0.3464095161
745	0.3461439403
746	0.3460795373
747	0.345976241
748	0.3458908992
749	0.3457409779
750	0.3454563171
751	0.345308419
752	0.3452059661
753	0.3451353986
754	0.3449202834
755	0.3447794268
756	0.3445757593
757	0.3444641041
758	0.344360223
759	0.3441708901
760	0.3440622198
761	0.3439005096
762	0.3438350976
763	0.3436993772
764	0.3436033838
765	0.3434738107
766	0.3432133365
767	0.3431230044
768	0.3429804384
769	0.3428968525
770	0.3427619926
771	0.3426950143
772	0.3425941638
773	0.3425013493
774	0.3422433966
775	0.3419461378
776	0.3418155543
777	0.341502298
778	0.3414231495
779	0.3412911238
780	0.3411700737
781	0.3410539087
782	0.3409521219
783	0.3405689562
784	0.340463212
785	0.3403611639
786	0.3401313166
787	0.3400316406
788	0.3399009817
789	0.3398275825
790	0.3396382221
791	0.3395449896
792	0.3394267843
793	0.3393177629
794	0.3391861011
795	0.3390128394
796	0.3388350089
797	0.3387046394
798	0.3385911024
799	0.3383351902
800	0.3381522913
801	0.3380822297
802	0.3379761314
803	0.3378543815
804	0.3377282233
805	0.3375778294
806	0.3375242543
807	0.3374441916
808	0.337109515
809	0.3369525671
810	0.3369212106
811	0.3365708401
812	0.3363061712
813	0.3362576373
814	0.3361473423
815	0.3360360093
816	0.335914743
817	0.3357714171
818	0.3357411001
819	0.3356783958
820	0.3355016476
821	0.3354019377
822	0.33528416
823	0.3351934616
824	0.3350830376
825	0.3349529478
826	0.3348745078
827	0.3345420675
828	0.334433883
829	0.3342776119
830	0.3341790361
831	0.3338687824
832	0.3335923399
833	0.3335202976
834	0.3333886865
835	0.3332867333
836	0.3332146351
837	0.333109931
838	0.3330452909
839	0.3329589114
840	0.3327892883
841	0.3325540975
842	0.3324015918
843	0.3323153204
844	0.3322288673
845	0.3321847608
846	0.3319906492
847	0.3319567629
848	0.3317515932
849	0.3316333007
850	0.3315914959
851	0.3313084428
852	0.3310720938
853	0.3309859288
854	0.3308803753
855	0.3307628846
856	0.330679686
857	0.3304299411
858	0.3302794065
859	0.3301146581
860	0.3300548133
861	0.3299543789
862	0.3297009644
863	0.3295179775
864	0.3294661936
865	0.3293852198
866	0.3291983662
867	0.3288493222
868	0.3287047055
869	0.3286427415
870	0.3284988988
871	0.3283609791
872	0.3281662306
873	0.3280866704
874	0.3279311653
875	0.3278543994
876	0.3277997987
877	0.327567235
878	0.3274632794
879	0.327328349
880	0.3272096524
881	0.3270900291
882	0.3269657
883	0.326868566
884	0.326801738
885	0.32672173
886	0.3266658244
887	0.3264921159
888	0.3263979779
889	0.3263039517
890	0.3261655479
891	0.3260930186
892	0.3259270117
893	0.3258081528
894	0.3257266456
895	0.3256515943
896	0.3255386563
897	0.3254659427
898	0.3253295185
899	0.3252558247
900	0.325165055
901	0.3250813009
902	0.3248543588
903	0.3248016309
904	0.3247493257
905	0.3246440868
906	0.3245910916
907	0.3244672827
908	0.3243998259
909	0.3241304045
910	0.3240515903
911	0.3239511131
912	0.323879836
913	0.3237612321
914	0.3237003421
915	0.3235995359
916	0.323541439
917	0.3233151677
918	0.323098116
919	0.3230433633
920	0.3228599117
921	0.3226734348
922	0.3226059278
923	0.3222726996
924	0.3221980526
925	0.3221364839
926	0.3220032898
927	0.3219715581
928	0.3219096153
929	0.3215658091
930	0.3215007172
931	0.3214254661
932	0.3213605676
933	0.3211954625
934	0.3211156866
935	0.3208846236
936	0.3208339857
937	0.3205997731
938	0.320452927
939	0.3203832736
940	0.3202610065
941	0.3201833765
942	0.3200932017
943	0.3198488209
944	0.3197177234
945	0.3195067738
946	0.3194130835
947	0.3193180717
948	0.3192599996
949	0.3191676571
950	0.3190684526
951	0.3189735962
952	0.3188694427
953	0.3186167323
954	0.3185062418
955	0.3184314685
956	0.3182788817
957	0.3182069798
958	0.318077643
959	0.3179738531
960	0.3179248321
961	0.3177833432
962	0.3175829475
963	0.317350008
964	0.3171846453
965	0.3171297458
966	0.3170852336
967	0.3169858687
968	0.3168095643
969	0.3166487151
970	0.3165160542
971	0.3164339918
972	0.316239288
973	0.3161765237
974	0.3160304637
975	0.3159484643
976	0.3157548587
977	0.3156615088
978	0.3155824318
979	0.3154949798
980	0.3153944296
981	0.3153597431
982	0.3152791364
983	0.3152042371
984	0.3151435168
985	0.3150014401
986	0.3149299627
987	0.3146855726
988	0.3145976871
989	0.314529107
990	0.3144814984
991	0.3144139632
992	0.3143356636
993	0.3142316644
994	0.3140390012
995	0.3139708951
996	0.3138055494
997	0.3137270477
998	0.3137008023
999	0.3136079982
