iter	Passed	Remaining
211	6801	25281
212	6842	25280
213	6852	25167
214	6890	25157
215	6926	25140
216	6968	25143
217	7003	25123
218	7041	25111
219	7079	25101
220	7116	25085
221	7152	25065
222	7163	24961
223	7200	24943
224	7215	24851
225	7249	24829
226	7287	24817
227	7334	24835
228	7370	24816
229	7412	24816
230	7449	24799
231	7485	24778
232	7521	24759
233	7557	24739
234	7598	24734
235	7633	24713
236	7669	24691
237	7707	24675
238	7745	24662
239	7765	24589
240	7802	24572
241	7837	24548
242	7873	24528
243	7910	24510
244	7947	24492
245	7985	24474
246	8025	24465
247	8061	24444
248	8097	24422
249	8134	24402
250	8171	24385
251	8189	24309
252	8227	24292
253	8263	24268
254	8304	24261
255	8340	24239
256	8377	24218
257	8418	24211
258	8454	24187
259	8491	24166
260	8527	24143
261	8563	24122
262	8601	24105
263	8637	24080
264	8673	24056
265	8710	24036
266	8748	24017
267	8785	23995
268	8788	23883
269	8829	23872
270	8874	23871
271	8910	23849
272	8949	23831
273	8987	23812
274	9022	23787
275	9058	23762
276	9068	23670
277	9104	23645
278	9143	23628
279	9179	23604
280	9216	23582
281	9253	23560
282	9296	23553
283	9337	23540
284	9373	23515
285	9413	23499
286	9450	23478
287	9486	23453
288	9523	23429
289	9560	23407
290	9595	23379
291	9615	23313
292	9650	23286
293	9687	23262
294	9724	23239
295	9760	23215
296	9796	23188
297	9833	23164
298	9868	23136
299	9906	23114
300	9941	23086
301	9978	23063
302	10014	23036
303	10050	23010
304	10089	22989
305	10125	22964
306	10160	22935
307	10199	22915
308	10238	22896
309	10274	22870
310	10310	22842
311	10346	22814
312	10388	22801
313	10427	22781
314	10464	22757
315	10502	22733
316	10539	22708
317	10577	22684
318	10613	22657
319	10656	22644
320	10692	22617
321	10728	22590
322	10764	22563
323	10803	22541
324	10839	22512
325	10874	22483
326	10910	22455
327	10948	22430
328	10985	22404
329	11021	22376
330	11057	22348
331	11094	22323
332	11131	22295
333	11167	22268
334	11209	22252
335	11248	22228
336	11284	22201
337	11320	22172
338	11357	22144
339	11392	22114
340	11428	22086
341	11464	22057
342	11503	22033
343	11539	22005
344	11574	21975
345	11612	21950
346	11649	21923
347	11686	21894
348	11721	21865
349	11758	21836
350	11796	21812
351	11834	21786
352	11872	21760
353	11908	21731
354	11949	21710
355	11986	21683
356	12025	21659
357	12066	21638
358	12104	21612
359	12184	21660
360	12232	21651
361	12271	21627
362	12309	21600
363	12347	21573
364	12387	21550
365	12424	21522
366	12460	21491
367	12499	21465
368	12538	21440
369	12583	21425
370	12620	21397
371	12661	21374
372	12700	21349
373	12737	21319
374	12774	21290
375	12812	21264
376	12850	21235
377	12890	21211
378	12929	21185
379	12968	21158
380	13006	21131
381	13043	21101
382	13082	21075
383	13120	21046
384	13158	21019
385	13201	20999
386	13237	20968
387	13275	20940
388	13313	20910
389	13351	20882
390	13389	20854
391	13428	20827
392	13465	20797
393	13503	20769
394	13544	20744
395	13581	20715
396	13620	20688
397	13659	20661
398	13699	20634
399	13736	20604
400	13773	20574
401	13810	20544
402	13848	20515
403	13890	20491
404	13927	20461
405	13968	20436
406	14005	20405
407	14043	20376
408	14080	20346
409	14118	20316
410	14155	20286
411	14193	20256
412	14231	20228
413	14269	20198
414	14307	20168
415	14344	20137
416	14384	20111
417	14423	20082
418	14460	20050
419	14501	20025
420	14543	20001
421	14580	19970
422	14618	19940
423	14657	19911
424	14696	19883
425	14733	19852
426	14780	19834
427	14818	19803
428	14855	19773
429	14896	19747
430	14933	19714
431	14973	19687
432	15011	19656
433	15049	19626
434	15088	19598
435	15126	19567
436	15166	19539
437	15204	19508
438	15244	19480
439	15291	19461
440	15331	19433
441	15372	19406
442	15410	19375
443	15447	19344
444	15483	19311
445	15521	19279
446	15563	19253
447	15598	19219
448	15637	19189
449	15674	19157
450	15712	19127
451	15748	19093
452	15789	19065
453	15827	19034
454	15864	19002
455	15900	18969
456	15938	18937
457	15975	18905
458	16016	18878
459	16054	18846
460	16091	18814
461	16132	18786
462	16173	18757
463	16215	18731
464	16253	18699
465	16294	18672
466	16335	18644
467	16375	18614
468	16414	18584
469	16452	18553
470	16489	18519
471	16527	18488
472	16566	18457
473	16603	18424
474	16640	18391
475	16677	18358
476	16713	18324
477	16748	18290
478	16784	18256
479	16822	18224
480	16859	18191
481	16898	18160
482	16934	18126
483	16973	18095
484	17009	18061
485	17045	18027
486	17082	17994
487	17121	17963
488	17156	17928
489	17196	17898
490	17232	17864
491	17270	17832
492	17306	17797
493	17341	17763
494	17377	17728
495	17415	17696
496	17452	17663
497	17487	17627
498	17525	17595
499	17560	17560
500	17596	17526
501	17632	17492
502	17669	17458
503	17703	17422
504	17739	17387
505	17777	17355
506	17813	17321
507	17849	17287
508	17886	17253
509	17925	17222
510	17961	17188
511	17997	17153
512	18033	17119
513	18075	17091
514	18111	17056
515	18146	17021
516	18184	16988
517	18221	16954
518	18256	16919
519	18292	16885
520	18329	16852
521	18370	16821
522	18406	16787
523	18443	16753
524	18481	16720
525	18516	16685
526	18551	16650
527	18586	16615
528	18625	16583
529	18660	16547
530	18696	16513
531	18734	16480
532	18780	16454
533	18818	16422
534	18855	16388
535	18920	16378
536	18968	16354
537	19003	16319
538	19042	16286
539	19078	16252
540	19114	16217
541	19151	16183
542	19187	16148
543	19223	16113
544	19259	16078
545	19295	16044
546	19333	16011
547	19369	15976
548	19407	15942
549	19444	15909
550	19481	15875
551	19517	15840
552	19553	15805
553	19591	15772
554	19628	15738
555	19664	15702
556	19700	15668
557	19736	15633
558	19775	15600
559	19810	15565
560	19847	15531
561	19887	15499
562	19923	15464
563	19963	15433
564	19999	15398
565	20037	15364
566	20073	15329
567	20109	15294
568	20147	15260
569	20183	15226
570	20219	15191
571	20255	15156
572	20292	15122
573	20327	15086
574	20363	15051
575	20401	15017
576	20436	14982
577	20474	14948
578	20511	14914
579	20548	14879
580	20586	14846
581	20622	14811
582	20658	14776
583	20696	14742
584	20733	14708
585	20770	14673
586	20805	14638
587	20847	14607
588	20882	14571
589	20918	14536
590	20957	14503
591	20997	14470
592	21033	14436
593	21069	14401
594	21106	14366
595	21145	14333
596	21180	14297
597	21217	14263
598	21255	14229
599	21292	14195
600	21329	14160
601	21370	14128
602	21406	14093
603	21442	14058
604	21478	14023
605	21513	13987
606	21550	13952
607	21590	13920
608	21626	13885
609	21662	13849
610	21704	13818
611	21740	13783
612	21778	13749
613	21816	13715
614	21857	13682
615	21892	13647
616	21928	13612
617	21967	13578
618	22003	13543
619	22039	13507
620	22075	13472
621	22114	13439
622	22156	13407
623	22193	13372
624	22229	13337
625	22266	13303
626	22302	13267
627	22339	13233
628	22376	13198
629	22411	13162
630	22454	13131
631	22490	13095
632	22527	13060
633	22573	13031
634	22609	12996
635	22646	12961
636	22683	12926
637	22722	12892
638	22760	12858
639	22797	12823
640	22833	12788
641	22871	12754
642	22907	12718
643	22954	12689
644	22989	12653
645	23027	12618
646	23062	12582
647	23100	12548
648	23137	12513
649	23173	12477
650	23209	12442
651	23246	12407
652	23281	12371
653	23317	12336
654	23355	12301
655	23392	12266
656	23427	12230
657	23464	12195
658	23500	12160
659	23537	12125
660	23573	12089
661	23609	12054
662	23645	12018
663	23680	11982
664	23716	11947
665	23752	11912
666	23789	11877
667	23825	11841
668	23861	11805
669	23901	11772
670	23939	11737
671	23975	11702
672	24012	11667
673	24051	11633
674	24090	11599
675	24126	11563
676	24165	11529
677	24202	11494
678	24238	11458
679	24273	11422
680	24309	11387
681	24346	11351
682	24382	11316
683	24418	11281
684	24454	11245
685	24492	11210
686	24528	11175
687	24564	11139
688	24600	11104
689	24637	11069
690	24674	11033
691	24710	10998
692	24748	10963
693	24784	10928
694	24821	10893
695	24856	10857
696	24893	10821
697	24929	10786
698	24970	10752
699	25005	10716
700	25041	10681
701	25077	10645
702	25112	10609
703	25154	10576
704	25191	10540
705	25228	10506
706	25264	10470
707	25302	10435
708	25338	10400
709	25375	10364
710	25412	10329
711	25448	10293
712	25484	10258
713	25521	10223
714	25558	10187
715	25594	10151
716	25629	10115
717	25666	10080
718	25703	10045
719	25740	10010
720	25775	9974
721	25812	9938
722	25851	9904
723	25888	9868
724	25926	9834
725	25962	9798
726	25999	9763
727	26037	9728
728	26075	9693
729	26114	9658
730	26150	9623
731	26190	9589
732	26227	9553
733	26301	9531
734	26348	9499
735	26389	9465
736	26425	9429
737	26461	9394
738	26497	9358
739	26534	9322
740	26570	9286
741	26615	9254
742	26651	9218
743	26689	9183
744	26732	9150
745	26767	9113
746	26813	9081
747	26851	9046
748	26886	9010
749	26924	8974
750	26962	8939
751	26997	8903
752	27039	8869
753	27075	8833
754	27113	8798
755	27150	8762
756	27185	8726
757	27222	8691
758	27259	8655
759	27297	8620
760	27332	8583
761	27369	8548
762	27407	8513
763	27443	8477
764	27482	8442
765	27518	8406
766	27556	8371
767	27593	8335
768	27631	8300
769	27667	8264
770	27704	8228
771	27741	8193
772	27782	8158
773	27824	8124
774	27863	8089
775	27904	8054
776	27941	8019
777	27982	7984
778	28021	7949
779	28057	7913
780	28095	7878
781	28135	7843
782	28174	7808
783	28214	7773
784	28252	7737
785	28289	7702
786	28326	7666
787	28365	7631
788	28404	7596
789	28441	7560
790	28479	7524
791	28517	7489
792	28554	7453
793	28591	7417
794	28630	7382
795	28667	7346
796	28708	7312
797	28744	7276
798	28781	7240
799	28819	7204
800	28858	7169
801	28898	7134
802	28947	7101
803	28986	7066
804	29022	7030
805	29058	6994
806	29100	6959
807	29141	6924
808	29179	6889
809	29217	6853
810	29256	6818
811	29294	6782
812	29330	6746
813	29368	6710
814	29406	6675
815	29445	6639
816	29482	6603
817	29520	6568
818	29561	6533
819	29597	6496
820	29635	6461
821	29674	6425
822	29711	6390
823	29749	6354
824	29787	6318
825	29825	6282
826	29862	6247
827	29900	6211
828	29941	6176
829	29980	6140
830	30018	6104
831	30055	6068
832	30094	6033
833	30137	5998
834	30175	5962
835	30210	5926
836	30249	5890
837	30290	5855
838	30328	5819
839	30366	5784
840	30403	5748
841	30448	5713
842	30488	5678
843	30526	5642
844	30564	5606
845	30601	5570
846	30638	5534
847	30674	5498
848	30715	5462
849	30752	5426
850	30800	5392
851	30838	5356
852	30885	5322
853	30936	5288
854	30975	5253
855	31017	5217
856	31054	5181
857	31094	5146
858	31134	5110
859	31174	5074
860	31212	5039
861	31251	5003
862	31291	4967
863	31330	4931
864	31366	4895
865	31405	4859
866	31441	4823
867	31477	4786
868	31514	4750
869	31551	4714
870	31591	4678
871	31628	4642
872	31665	4606
873	31706	4570
874	31744	4534
875	31783	4499
876	31823	4463
877	31864	4427
878	31907	4392
879	31945	4356
880	31986	4320
881	32023	4284
882	32060	4248
883	32097	4211
884	32135	4175
885	32173	4139
886	32213	4103
887	32252	4067
888	32290	4031
889	32334	3996
890	32372	3960
891	32410	3924
892	32448	3888
893	32486	3851
894	32529	3816
895	32571	3780
896	32609	3744
897	32648	3708
898	32685	3672
899	32721	3635
900	32759	3599
901	32795	3563
902	32835	3527
903	32871	3490
904	32907	3454
905	32945	3418
906	32983	3381
907	33021	3345
908	33058	3309
909	33095	3273
910	33142	3237
911	33178	3201
912	33213	3164
913	33251	3128
914	33288	3092
915	33328	3056
916	33366	3020
917	33404	2983
918	33492	2952
919	33528	2915
920	33567	2879
921	33609	2843
922	33645	2806
923	33686	2770
924	33723	2734
925	33760	2697
926	33795	2661
927	33833	2624
928	33868	2588
929	33906	2552
930	33944	2515
931	33980	2479
932	34016	2442
933	34053	2406
934	34089	2369
935	34126	2333
936	34164	2297
937	34200	2260
938	34235	2224
939	34272	2187
940	34310	2151
941	34347	2114
942	34383	2078
943	34420	2041
944	34463	2005
945	34503	1969
946	34538	1933
947	34575	1896
948	34613	1860
949	34649	1823
950	34685	1787
951	34722	1750
952	34757	1714
953	34802	1678
954	34837	1641
955	34874	1605
956	34910	1568
957	34947	1532
958	34982	1495
959	35020	1459
960	35056	1422
961	35091	1386
962	35127	1349
963	35163	1313
964	35200	1276
965	35235	1240
966	35272	1203
967	35310	1167
968	35346	1130
969	35382	1094
970	35425	1058
971	35461	1021
972	35496	985
973	35532	948
974	35570	912
975	35608	875
976	35645	839
977	35680	802
978	35717	766
979	35753	729
980	35789	693
981	35827	656
982	35864	620
983	35900	583
984	35938	547
985	35975	510
986	36012	474
987	36050	437
988	36085	401
989	36123	364
990	36160	328
991	36195	291
992	36233	255
993	36270	218
994	36312	182
995	36347	145
996	36383	109
997	36420	72
998	36458	36
999	36497	0
