iter	Passed	Remaining
230	3989	20191
231	4007	20175
232	4026	20166
233	4044	20152
234	4061	20134
235	4078	20115
236	4096	20101
237	4114	20086
238	4132	20074
239	4150	20062
240	4168	20048
241	4187	20037
242	4205	20023
243	4223	20010
244	4241	19997
245	4259	19983
246	4277	19968
247	4295	19953
248	4313	19937
249	4331	19924
250	4349	19908
251	4366	19892
252	4384	19878
253	4403	19865
254	4420	19848
255	4439	19840
256	4457	19825
257	4475	19809
258	4493	19796
259	4512	19786
260	4530	19772
261	4548	19758
262	4566	19742
263	4585	19730
264	4603	19717
265	4621	19703
266	4639	19687
267	4659	19679
268	4676	19663
269	4696	19654
270	4714	19641
271	4732	19627
272	4752	19617
273	4769	19598
274	4787	19584
275	4805	19569
276	4822	19551
277	4841	19539
278	4859	19526
279	4877	19509
280	4894	19492
281	4912	19474
282	4929	19458
283	4947	19443
284	4967	19432
285	4986	19422
286	5004	19408
287	5023	19394
288	5040	19377
289	5059	19366
290	5077	19351
291	5095	19336
292	5114	19323
293	5133	19310
294	5150	19292
295	5168	19277
296	5187	19264
297	5205	19248
298	5222	19231
299	5240	19214
300	5258	19201
301	5277	19189
302	5295	19172
303	5313	19158
304	5332	19144
305	5350	19128
306	5368	19113
307	5387	19099
308	5407	19090
309	5424	19074
310	5441	19055
311	5459	19038
312	5477	19022
313	5496	19008
314	5515	18996
315	5534	18984
316	5552	18968
317	5570	18954
318	5588	18938
319	5606	18920
320	5624	18906
321	5642	18890
322	5660	18874
323	5678	18859
324	5697	18846
325	5715	18829
326	5733	18813
327	5752	18799
328	5769	18780
329	5787	18764
330	5805	18749
331	5823	18733
332	5840	18715
333	5859	18701
334	5877	18685
335	5895	18669
336	5913	18651
337	5930	18633
338	5948	18617
339	5966	18601
340	5983	18582
341	6002	18568
342	6020	18553
343	6039	18541
344	6057	18524
345	6076	18511
346	6096	18499
347	6114	18484
348	6133	18471
349	6151	18455
350	6170	18441
351	6189	18426
352	6208	18415
353	6228	18404
354	6248	18394
355	6267	18379
356	6286	18365
357	6305	18351
358	6325	18341
359	6343	18325
360	6362	18310
361	6382	18299
362	6402	18291
363	6422	18278
364	6440	18262
365	6458	18247
366	6476	18228
367	6494	18211
368	6513	18200
369	6533	18187
370	6551	18170
371	6568	18152
372	6586	18135
373	6604	18118
374	6622	18100
375	6640	18083
376	6658	18067
377	6676	18050
378	6693	18032
379	6711	18015
380	6730	17999
381	6747	17981
382	6765	17964
383	6783	17947
384	6801	17930
385	6819	17913
386	6836	17896
387	6854	17879
388	6872	17862
389	6890	17844
390	6908	17827
391	6925	17808
392	6943	17790
393	6961	17773
394	6978	17755
395	6995	17736
396	7013	17717
397	7030	17700
398	7048	17683
399	7067	17668
400	7084	17649
401	7101	17630
402	7119	17613
403	7136	17594
404	7153	17575
405	7171	17558
406	7189	17540
407	7206	17522
408	7224	17503
409	7241	17486
410	7258	17466
411	7275	17448
412	7293	17429
413	7310	17412
414	7327	17390
415	7344	17371
416	7361	17353
417	7378	17334
418	7395	17315
419	7413	17297
420	7429	17276
421	7445	17256
422	7463	17237
423	7481	17222
424	7499	17204
425	7515	17184
426	7533	17166
427	7550	17147
428	7567	17128
429	7584	17108
430	7601	17089
431	7618	17072
432	7635	17052
433	7653	17035
434	7670	17016
435	7688	16998
436	7705	16980
437	7722	16962
438	7739	16942
439	7756	16923
440	7773	16904
441	7790	16884
442	7807	16866
443	7825	16848
444	7842	16831
445	7860	16813
446	7877	16794
447	7895	16777
448	7912	16758
449	7929	16739
450	7946	16721
451	7964	16703
452	7980	16683
453	7997	16664
454	8015	16647
455	8032	16629
456	8050	16612
457	8068	16594
458	8086	16577
459	8103	16559
460	8120	16540
461	8137	16521
462	8155	16503
463	8172	16486
464	8189	16467
465	8206	16447
466	8224	16432
467	8242	16414
468	8259	16396
469	8277	16378
470	8294	16359
471	8312	16342
472	8329	16323
473	8346	16304
474	8363	16286
475	8379	16266
476	8397	16249
477	8416	16234
478	8433	16216
479	8450	16196
480	8468	16179
481	8485	16162
482	8502	16142
483	8520	16125
484	8537	16107
485	8554	16087
486	8571	16068
487	8588	16051
488	8606	16033
489	8623	16014
490	8640	15996
491	8658	15979
492	8674	15959
493	8692	15942
494	8709	15923
495	8726	15903
496	8743	15886
497	8760	15867
498	8777	15849
499	8794	15830
500	8812	15813
501	8829	15793
502	8846	15776
503	8866	15762
504	8883	15743
505	8899	15723
506	8916	15705
507	8933	15687
508	8951	15669
509	8969	15652
510	8986	15633
511	9006	15620
512	9022	15600
513	9040	15582
514	9058	15565
515	9074	15547
516	9091	15528
517	9109	15510
518	9127	15493
519	9143	15474
520	9161	15456
521	9178	15437
522	9195	15419
523	9212	15401
524	9229	15381
525	9245	15363
526	9263	15345
527	9281	15328
528	9298	15309
529	9315	15291
530	9332	15272
531	9349	15253
532	9366	15235
533	9384	15219
534	9402	15201
535	9420	15184
536	9439	15169
537	9456	15151
538	9472	15131
539	9490	15114
540	9507	15096
541	9524	15077
542	9542	15060
543	9559	15042
544	9576	15023
545	9594	15006
546	9611	14987
547	9629	14971
548	9646	14952
549	9663	14935
550	9682	14918
551	9699	14900
552	9716	14882
553	9733	14864
554	9751	14846
555	9768	14829
556	9785	14810
557	9803	14792
558	9822	14776
559	9839	14758
560	9856	14741
561	9874	14723
562	9891	14706
563	9908	14687
564	9925	14669
565	9942	14650
566	9960	14633
567	9978	14616
568	9995	14598
569	10013	14580
570	10032	14565
571	10049	14546
572	10066	14528
573	10083	14510
574	10100	14492
575	10118	14474
576	10135	14456
577	10152	14438
578	10170	14420
579	10187	14402
580	10205	14385
581	10222	14368
582	10240	14350
583	10257	14332
584	10275	14315
585	10292	14297
586	10311	14280
587	10328	14263
588	10345	14245
589	10362	14226
590	10380	14209
591	10396	14190
592	10413	14171
593	10432	14155
594	10449	14137
595	10466	14119
596	10483	14100
597	10501	14084
598	10521	14070
599	10539	14052
600	10556	14033
601	10574	14016
602	10591	13999
603	10608	13981
604	10626	13963
605	10644	13946
606	10661	13928
607	10679	13911
608	10697	13894
609	10713	13875
610	10730	13857
611	10749	13840
612	10767	13823
613	10786	13808
614	10803	13790
615	10821	13772
616	10838	13754
617	10856	13737
618	10873	13719
619	10890	13701
620	10908	13684
621	10925	13665
622	10943	13648
623	10960	13630
624	10978	13613
625	10997	13597
626	11015	13580
627	11033	13563
628	11050	13544
629	11067	13526
630	11084	13508
631	11101	13490
632	11118	13472
633	11137	13455
634	11153	13437
635	11171	13420
636	11188	13401
637	11205	13382
638	11222	13365
639	11238	13346
640	11255	13327
641	11273	13309
642	11290	13291
643	11308	13274
644	11325	13256
645	11343	13239
646	11360	13222
647	11378	13204
648	11395	13186
649	11412	13167
650	11429	13150
651	11447	13132
652	11465	13115
653	11482	13097
654	11499	13079
655	11517	13062
656	11535	13045
657	11553	13027
658	11570	13009
659	11587	12991
660	11604	12974
661	11622	12956
662	11639	12938
663	11656	12920
664	11673	12902
665	11690	12884
666	11708	12866
667	11724	12848
668	11742	12831
669	11759	12812
670	11777	12795
671	11795	12778
672	11813	12760
673	11830	12743
674	11848	12726
675	11865	12708
676	11883	12691
677	11901	12673
678	11918	12655
679	11935	12637
680	11952	12619
681	11969	12601
682	11987	12584
683	12005	12566
684	12022	12549
685	12039	12531
686	12057	12514
687	12075	12496
688	12093	12479
689	12109	12460
690	12126	12442
691	12144	12425
692	12161	12407
693	12179	12389
694	12196	12372
695	12213	12354
696	12230	12335
697	12247	12317
698	12264	12299
699	12282	12282
700	12301	12266
701	12318	12248
702	12336	12230
703	12353	12213
704	12370	12195
705	12388	12177
706	12405	12159
707	12422	12141
708	12440	12124
709	12458	12107
710	12474	12088
711	12491	12070
712	12508	12052
713	12525	12034
714	12542	12016
715	12559	11998
716	12577	11980
717	12594	11963
718	12611	11945
719	12629	11927
720	12646	11910
721	12664	11892
722	12680	11873
723	12697	11855
724	12715	11838
725	12732	11820
726	12749	11802
727	12766	11784
728	12784	11767
729	12801	11749
730	12818	11731
731	12836	11713
732	12853	11696
733	12871	11679
734	12888	11661
735	12905	11643
736	12923	11625
737	12975	11639
738	12992	11621
739	13010	11603
740	13027	11585
741	13043	11566
742	13061	11549
743	13079	11532
744	13096	11514
745	13112	11495
746	13130	11478
747	13146	11459
748	13163	11441
749	13180	11423
750	13198	11405
751	13215	11387
752	13232	11369
753	13249	11351
754	13268	11335
755	13285	11317
756	13305	11301
757	13322	11283
758	13339	11265
759	13357	11248
760	13374	11230
761	13392	11212
762	13410	11195
763	13427	11177
764	13445	11160
765	13462	11142
766	13479	11124
767	13497	11106
768	13514	11089
769	13531	11071
770	13549	11054
771	13567	11037
772	13584	11018
773	13601	11000
774	13619	10983
775	13636	10965
776	13653	10947
777	13670	10929
778	13688	10912
779	13705	10893
780	13722	10875
781	13739	10858
782	13756	10840
783	13774	10822
784	13792	10805
785	13810	10788
786	13828	10770
787	13845	10752
788	13862	10735
789	13880	10718
790	13898	10700
791	13914	10682
792	13932	10664
793	13949	10646
794	13966	10628
795	13983	10610
796	14000	10592
797	14017	10574
798	14035	10557
799	14052	10539
800	14070	10522
801	14087	10504
802	14104	10486
803	14122	10468
804	14140	10451
805	14158	10434
806	14175	10416
807	14192	10398
808	14209	10380
809	14226	10362
810	14243	10344
811	14262	10327
812	14281	10311
813	14298	10293
814	14316	10276
815	14332	10257
816	14350	10240
817	14368	10222
818	14386	10205
819	14402	10187
820	14420	10169
821	14437	10152
822	14455	10134
823	14472	10116
824	14490	10099
825	14507	10081
826	14525	10064
827	14542	10046
828	14558	10027
829	14577	10011
830	14595	9993
831	14612	9975
832	14629	9957
833	14647	9940
834	14664	9922
835	14681	9904
836	14697	9886
837	14716	9869
838	14732	9851
839	14750	9833
840	14767	9815
841	14786	9799
842	14803	9781
843	14820	9763
844	14837	9745
845	14855	9727
846	14872	9709
847	14889	9692
848	14906	9674
849	14925	9657
850	14943	9640
851	14961	9622
852	14978	9605
853	14996	9588
854	15014	9570
855	15031	9552
856	15049	9535
857	15066	9517
858	15084	9500
859	15101	9482
860	15119	9464
861	15137	9447
862	15154	9429
863	15172	9412
864	15190	9395
865	15206	9376
866	15224	9359
867	15241	9341
868	15259	9324
869	15277	9306
870	15295	9289
871	15311	9271
872	15329	9253
873	15346	9236
874	15363	9218
875	15381	9200
876	15398	9183
877	15415	9165
878	15433	9147
879	15450	9129
880	15468	9112
881	15485	9094
882	15502	9076
883	15520	9059
884	15536	9041
885	15554	9023
886	15572	9006
887	15589	8988
888	15607	8971
889	15624	8953
890	15643	8936
891	15660	8918
892	15677	8900
893	15694	8883
894	15711	8865
895	15729	8848
896	15747	8830
897	15763	8812
898	15781	8794
899	15798	8776
900	15815	8759
901	15832	8741
902	15850	8723
903	15868	8706
904	15886	8689
905	15904	8671
906	15921	8654
907	15939	8636
908	15956	8618
909	15974	8601
910	15991	8583
911	16009	8566
912	16026	8548
913	16044	8531
914	16061	8513
915	16078	8495
916	16095	8478
917	16113	8460
918	16129	8442
919	16147	8424
920	16166	8407
921	16183	8389
922	16200	8372
923	16218	8354
924	16235	8337
925	16252	8319
926	16269	8301
927	16289	8285
928	16307	8267
929	16323	8249
930	16341	8232
931	16362	8216
932	16379	8198
933	16395	8180
934	16412	8162
935	16429	8144
936	16447	8127
937	16464	8109
938	16481	8091
939	16498	8073
940	16516	8056
941	16533	8038
942	16551	8021
943	16568	8003
944	16585	7985
945	16602	7967
946	16620	7950
947	16637	7932
948	16654	7914
949	16672	7897
950	16690	7879
951	16707	7862
952	16725	7844
953	16742	7827
954	16760	7809
955	16778	7792
956	16795	7774
957	16813	7757
958	16831	7739
959	16848	7722
960	16866	7704
961	16883	7687
962	16900	7669
963	16918	7651
964	16935	7634
965	16953	7616
966	16971	7599
967	16988	7581
968	17005	7563
969	17022	7545
970	17039	7528
971	17056	7510
972	17072	7492
973	17090	7474
974	17106	7456
975	17124	7439
976	17141	7421
977	17159	7404
978	17175	7386
979	17191	7367
980	17209	7350
981	17226	7332
982	17247	7316
983	17264	7298
984	17281	7280
985	17298	7263
986	17315	7245
987	17332	7227
988	17350	7210
989	17367	7192
990	17385	7175
991	17403	7157
992	17420	7140
993	17437	7122
994	17455	7104
995	17472	7087
996	17489	7069
997	17508	7052
998	17525	7034
999	17542	7017
1000	17560	6999
1001	17577	6981
1002	17594	6963
1003	17611	6946
1004	17627	6928
1005	17646	6911
1006	17664	6893
1007	17681	6876
1008	17698	6858
1009	17715	6840
1010	17732	6822
1011	17749	6805
1012	17766	6787
1013	17783	6769
1014	17801	6752
1015	17819	6734
1016	17836	6717
1017	17853	6699
1018	17870	6681
1019	17887	6664
1020	17904	6646
1021	17922	6628
1022	17939	6611
1023	17957	6593
1024	17974	6576
1025	17992	6558
1026	18009	6540
1027	18027	6523
1028	18045	6506
1029	18063	6488
1030	18081	6471
1031	18098	6453
1032	18116	6436
1033	18133	6418
1034	18149	6400
1035	18166	6382
1036	18184	6365
1037	18202	6348
1038	18221	6331
1039	18240	6313
1040	18258	6296
1041	18276	6279
1042	18294	6261
1043	18312	6244
1044	18330	6226
1045	18348	6209
1046	18366	6192
1047	18385	6175
1048	18404	6158
1049	18423	6141
1050	18441	6123
1051	18459	6106
1052	18477	6088
1053	18496	6071
1054	18514	6054
1055	18531	6036
1056	18549	6019
1057	18567	6002
1058	18585	5984
1059	18604	5967
1060	18622	5949
1061	18640	5932
1062	18659	5915
1063	18676	5897
1064	18693	5880
1065	18712	5862
1066	18731	5845
1067	18750	5828
1068	18769	5811
1069	18787	5794
1070	18806	5777
1071	18824	5759
1072	18842	5742
1073	18860	5724
1074	18878	5707
1075	18896	5690
1076	18914	5672
1077	18931	5654
1078	18950	5637
1079	18968	5620
1080	18986	5602
1081	19004	5585
1082	19023	5568
1083	19041	5550
1084	19060	5533
1085	19078	5516
1086	19097	5499
1087	19115	5481
1088	19132	5463
1089	19150	5446
1090	19168	5429
1091	19187	5411
1092	19206	5394
1093	19224	5377
1094	19242	5359
1095	19260	5342
1096	19278	5324
1097	19296	5307
1098	19314	5290
1099	19334	5272
1100	19352	5255
1101	19370	5238
1102	19388	5220
1103	19407	5203
1104	19424	5185
1105	19442	5168
1106	19460	5150
1107	19478	5133
1108	19497	5116
1109	19515	5098
1110	19533	5081
1111	19551	5063
1112	19570	5046
1113	19588	5029
1114	19606	5011
1115	19623	4993
1116	19641	4976
1117	19659	4958
1118	19676	4941
1119	19695	4923
1120	19714	4906
1121	19732	4889
1122	19750	4871
1123	19769	4854
1124	19788	4837
1125	19806	4819
1126	19825	4802
1127	19843	4784
1128	19860	4767
1129	19880	4750
1130	19898	4732
1131	19916	4715
1132	19934	4697
1133	19951	4680
1134	19969	4662
1135	19987	4645
1136	20006	4627
1137	20023	4610
1138	20041	4592
1139	20059	4574
1140	20077	4557
1141	20095	4539
1142	20113	4522
1143	20132	4505
1144	20150	4487
1145	20167	4470
1146	20185	4452
1147	20203	4434
1148	20221	4417
1149	20239	4399
1150	20258	4382
1151	20275	4364
1152	20293	4347
1153	20311	4329
1154	20328	4312
1155	20346	4294
1156	20363	4276
1157	20382	4259
1158	20400	4242
1159	20418	4224
1160	20436	4206
1161	20454	4189
1162	20471	4171
1163	20488	4154
1164	20508	4136
1165	20525	4119
1166	20543	4101
1167	20561	4084
1168	20579	4066
1169	20596	4048
1170	20614	4031
1171	20631	4013
1172	20649	3996
1173	20666	3978
1174	20686	3961
1175	20704	3943
1176	20723	3926
1177	20740	3908
1178	20758	3891
1179	20776	3873
1180	20794	3856
1181	20812	3838
1182	20829	3820
1183	20847	3803
1184	20866	3785
1185	20884	3768
1186	20901	3750
1187	20920	3733
1188	20938	3715
1189	20956	3698
1190	20975	3680
1191	20994	3663
1192	21012	3645
1193	21032	3628
1194	21050	3611
1195	21068	3593
1196	21086	3576
1197	21105	3558
1198	21123	3541
1199	21142	3523
1200	21160	3506
1201	21179	3488
1202	21199	3471
1203	21217	3453
1204	21235	3436
1205	21255	3419
1206	21273	3401
1207	21292	3384
1208	21310	3366
1209	21328	3349
1210	21347	3331
1211	21365	3314
1212	21383	3296
1213	21402	3279
1214	21421	3261
1215	21438	3243
1216	21457	3226
1217	21477	3209
1218	21495	3191
1219	21518	3174
1220	21536	3157
1221	21556	3139
1222	21573	3122
1223	21591	3104
1224	21609	3087
1225	21627	3069
1226	21645	3051
1227	21663	3034
1228	21682	3016
1229	21700	2999
1230	21718	2981
1231	21736	2964
1232	21755	2946
1233	21773	2928
1234	21790	2911
1235	21808	2893
1236	21827	2876
1237	21845	2858
1238	21864	2841
1239	21882	2823
1240	21900	2805
1241	21918	2788
1242	21937	2770
1243	21955	2753
1244	21973	2735
1245	21992	2718
1246	22011	2700
1247	22029	2683
1248	22047	2665
1249	22065	2647
1250	22084	2630
1251	22103	2612
1252	22121	2595
1253	22139	2577
1254	22157	2560
1255	22176	2542
1256	22194	2524
1257	22212	2507
1258	22230	2489
1259	22249	2472
1260	22267	2454
1261	22316	2440
1262	22336	2422
1263	22354	2405
1264	22371	2387
1265	22389	2369
1266	22407	2352
1267	22425	2334
1268	22443	2316
1269	22460	2299
1270	22478	2281
1271	22497	2263
1272	22514	2246
1273	22532	2228
1274	22551	2210
1275	22568	2193
1276	22586	2175
1277	22605	2157
1278	22623	2140
1279	22641	2122
1280	22658	2104
1281	22676	2087
1282	22694	2069
1283	22711	2051
1284	22731	2034
1285	22748	2016
1286	22765	1998
1287	22783	1981
1288	22800	1963
1289	22818	1945
1290	22834	1927
1291	22851	1910
1292	22868	1892
1293	22885	1874
1294	22902	1856
1295	22919	1839
1296	22936	1821
1297	22953	1803
1298	22970	1785
1299	22990	1768
1300	23007	1750
1301	23025	1733
1302	23043	1715
1303	23060	1697
1304	23077	1679
1305	23094	1662
1306	23111	1644
1307	23128	1626
1308	23145	1609
1309	23162	1591
1310	23179	1573
1311	23196	1555
1312	23214	1538
1313	23232	1520
1314	23249	1502
1315	23265	1485
1316	23283	1467
1317	23299	1449
1318	23316	1431
1319	23333	1414
1320	23351	1396
1321	23369	1378
1322	23387	1361
1323	23404	1343
1324	23420	1325
1325	23438	1308
1326	23455	1290
1327	23471	1272
1328	23488	1254
1329	23505	1237
1330	23523	1219
1331	23541	1201
1332	23558	1184
1333	23574	1166
1334	23591	1148
1335	23609	1130
1336	23625	1113
1337	23643	1095
1338	23659	1077
1339	23678	1060
1340	23694	1042
1341	23711	1024
1342	23728	1007
1343	23745	989
1344	23762	971
1345	23779	954
1346	23796	936
1347	23812	918
1348	23830	900
1349	23848	883
1350	23865	865
1351	23883	847
1352	23899	830
1353	23917	812
1354	23934	794
1355	23951	777
1356	23969	759
1357	23988	741
1358	24005	724
1359	24022	706
1360	24038	688
1361	24056	671
1362	24073	653
1363	24091	635
1364	24108	618
1365	24126	600
1366	24143	582
1367	24160	565
1368	24178	547
1369	24195	529
1370	24213	512
1371	24230	494
1372	24248	476
1373	24264	459
1374	24282	441
1375	24299	423
1376	24317	406
1377	24333	388
1378	24351	370
1379	24368	353
1380	24384	335
1381	24402	317
1382	24419	300
1383	24436	282
1384	24453	264
1385	24470	247
1386	24487	229
1387	24505	211
1388	24522	194
1389	24540	176
1390	24557	158
1391	24574	141
1392	24591	123
1393	24609	105
1394	24626	88
1395	24643	70
1396	24660	52
1397	24678	35
1398	24694	17
1399	24712	0
